msno,is_churn,city,bd,gender,registered_via,years_using
yxQBHd3GOz3rY3MQ98k9Tsq5Jw7S024JG3zA//O4Zag=,1,22.0,,,4.0,2.0
yxPyXW3TnoqwK/7mo1YkdXsnVnvYXc9uddw0jw1bO5o=,1,22.0,23.0,male,9.0,3.0
yxNagt8nXYym067SyBewK3tPXIqGrWTqHpYEy6jmu9Y=,1,13.0,23.0,male,9.0,7.0
yxGar7mvI/Csqv9BZ/2u8hrwrQIninS/RUjR5SmWsaA=,1,4.0,38.0,male,9.0,1.0
yxEBdrmAgUrqfDtok+ZD1otHh5xZYDp94ULQ/gcOi9I=,1,1.0,,,13.0,1.0
yx54GfBYtmACMBLAV+rEuQ+K1gY7KoTBAK2gd1qjfCg=,1,8.0,17.0,female,3.0,4.0
yx3w/u1nykh0T0Dd8fiT2n+foDvzE2bqkGOQ6mmBEKQ=,1,1.0,,,13.0,1.0
yx2lp2Dz7Mehtkj0cLJFImHk6VSoUkHUIiqsFeQP3wQ=,1,5.0,46.0,female,4.0,1.0
ywsI75Fcl1he4+TaU192GkT+S7Xm/Dz5Twk8T3JASdE=,1,5.0,20.0,female,3.0,3.0
ywZZJvgH+pNIfdhtDqea71TYrcLoegAsgXvo3ZgtoCc=,1,15.0,,,9.0,1.0
ywZ8tOB3YFxzlj8akDuu51uMmabrkVLnuWJ97XCHOZg=,1,1.0,,,7.0,3.0
ywYozfM65a4kDatBUPXK2EloBkF9p9Ybj3MOTYmXzZg=,1,15.0,22.0,male,9.0,1.0
ywY0TyOdPr1Aw8TC3DpHcAy9n4qviTMrQRx0hNIJdeM=,1,13.0,25.0,male,3.0,4.0
ywQTPJntibB7K75G8QQPzvd7RI5Fp1Tc1VtiPcJRlOE=,1,13.0,19.0,female,9.0,4.0
ywPU1eAbuF/yYRygJAujPRdka9ve7gtMs5DZJoBDtok=,1,1.0,,,7.0,1.0
ywPFPiZUdjYne+4mLyARfodVzBPOcc+Ie8ooGsCHgU0=,1,14.0,34.0,female,9.0,1.0
ywNrkHID4twRLPhZN70EN0raeG/v3o+Qiw1H2D13uQI=,1,,,,,
ywGDItrVkcBdCqUFGLu6C2188DFx0aiUy2FOMTosQG8=,1,,,,,
ywB8NHQcr1wLgQbzvS8qihmtqiveea9qaEb56ed0YYI=,1,15.0,25.0,female,4.0,1.0
yw3kuWAMrL+cgaBPVzcotlCeHNQl9JU6FDgjGx9iftM=,1,5.0,50.0,female,9.0,5.0
yw24BSJBx/kXQStTdT3UuUAvkpg7pba6EukO2zD3Fq8=,1,12.0,22.0,male,3.0,2.0
yw1NkHE9ZFLMXMLq85l88YXxAQPHu20voyyBMy7eTBw=,1,1.0,21.0,male,3.0,2.0
yw16RyZiw5u7vLnb66nSboCzmU7viKchMkuMHzmAGwc=,1,,,,,
yvzNUhqEs8mSzWyncRkiFMdIkK3tig4iofjX1mLqHZI=,1,5.0,,,9.0,3.0
yvxcivuyBVXi4t+JAf7gGAaG9KS+z3CQf22MToRAGX8=,1,6.0,27.0,male,3.0,4.0
yvtHiVE/G84d4qboWAP3B/SSV8v95wf21acDy3BqCKE=,1,1.0,,,7.0,2.0
yvr8gjqxfZiyXBRKs4nrQ2b8Ka9rMVJsLlmkXVSxS/I=,1,,,,,
yvn6wXdx6dLGKgMTK8mX5CWRZ+KX/R+gu6Ewky3fRiU=,1,9.0,21.0,female,3.0,4.0
yvmW/rbZkI5K3ogFtRvX1dX8OyZqP9aodBbjy1MGyfk=,1,5.0,25.0,female,3.0,1.0
yvmTZow0SL86Xl2y/hyGpa6LWqRktkZSI2S9o9ZkiwA=,1,15.0,23.0,female,3.0,1.0
yvl5r8bfjerhZo7zEwy+6ytKvT4dNB7ClnYR+WX+Nds=,1,3.0,26.0,female,9.0,5.0
yvfHms16ctnZ+EjcwX1QXtY5TmCr5t3WkzLhpaC3En4=,1,1.0,,,7.0,3.0
yvdqugqeX9tL3Zv0cAtAdTSdsCBl2pz3ByaID1NLH7s=,1,5.0,31.0,male,3.0,4.0
yvXwWNVbguUzD45FrFCRUVwFBIOGn+aIwB+BoIl6kLE=,1,22.0,26.0,male,9.0,3.0
yvXOQG7yAEI2I1CML6FIk9VOcyuTZHHmUKDzyJ6KQas=,1,1.0,,,9.0,2.0
yvWhlD9oIiWeMR6VXr2p4Aq46wtNvrR1pjDnqmgUwLI=,1,12.0,32.0,male,7.0,6.0
yvUZdif5WDk13y0HP/IqNuAle0dC6PYXdakMYJITKpg=,1,13.0,30.0,female,9.0,2.0
yvQ1GiREp9jSc2lDwY2vbr2W8hQkCrLxheFa76BQ3tc=,1,5.0,,,3.0,4.0
yvOOD+5ArFMciPKm6M1AZEWNa1TWor/Az+2fKM5x4UQ=,1,15.0,30.0,male,9.0,2.0
yvM/w0CG31OtntldVdHAmC6+AM/vNLVloeR0Moq1x6c=,1,12.0,24.0,male,3.0,5.0
yv9DKd+9qnz1C5bB7lrIiyEnE8LClZRey1mwZEPqvo0=,1,18.0,14.0,female,4.0,0.0
yv8WIfhKIrc4GNBJU6CoCIkODSUf8oXiuy699AeDVLw=,1,13.0,44.0,female,4.0,1.0
yv8BEFz8ajenLBXOizVu/iEYdMS62ytyB0/RlXAE8Pk=,1,1.0,,,7.0,7.0
yv5NKQ95njhN0MYns5wDBXeeqaGVI1DvxVqKCQZYdK4=,1,5.0,43.0,female,9.0,7.0
yv4M6UQfisbSM73AravkyISFaauG95uSQI9toDR4TtE=,1,5.0,16.0,male,3.0,1.0
yv3ux3pChbCh/YANazY3YTW2zj4IYIUXNpD8LSlqKvQ=,1,12.0,23.0,male,3.0,2.0
yv3YPmW9laOpZqgYazz9ATpmHEjUgbIUGPt3mTjXTRM=,1,,,,,
yuy7dkWAk9Ndx8Z7RXyXhz/COLqypkDy2PudJO+cA1o=,1,1.0,,,3.0,4.0
yuv1HMhriRE2brCwES7cFOWxNsivlEMx4JLMexa/YyM=,1,13.0,25.0,male,3.0,3.0
yuu5EgBQbmsYEHSn9hsaWRqmTyo+XIFBhSCQX0xeppE=,1,4.0,18.0,female,3.0,1.0
yurfo6whbaoF2Q3PO/JutUNqQKIaFPUgHPt1ywKo3A0=,1,5.0,33.0,male,9.0,7.0
yur3ojEjDYOPPtG5sHuWTGiRsR+hZTL5VaSJbquMM1c=,1,15.0,21.0,male,3.0,5.0
yuqpvFHf5B0ozwEqcfdVQKT2kb6tqA+A2AAelUOGdTI=,1,1.0,,,7.0,1.0
yuovmFmL+RLp+5VTMzLwaIMyoAsS1nP2JYN6JF0tMMA=,1,1.0,22.0,male,3.0,2.0
yuYIGBxYuf1MczjPcrjbIkPV+53HcAwdJ7u68Sz7fGo=,1,4.0,16.0,female,4.0,1.0
yuXPijGrEk9iu+wn+mkwcOT/AzJGqquUjq4pKyc6xU0=,1,22.0,18.0,female,4.0,1.0
yuSLuICBKtkpAb4ymbiUqPhfuf2hKMELLxmj42ORWQg=,1,13.0,34.0,male,7.0,1.0
yuR3F2LHikIokhC7TG4/FHXIZZid87+nF/d+UyTI9dY=,1,1.0,,,7.0,4.0
yuP42bvu/ePEoZU88K0FdsM7A2rF39hhqqpFr2YYZiA=,1,13.0,31.0,female,7.0,6.0
yuOwUOse36FPMaqw+FnXrmLudnQGlB4SCcQRpNsx1wI=,1,1.0,,,9.0,1.0
yuLHXgqHtr82RsK/OVQ5SYdnl9e3kHIm0XaguMJFzew=,1,8.0,25.0,male,9.0,11.0
yuBP3KYKKpkaj3nSOFzF3XGzJD+d8/jsRmAGwHcLAgM=,1,1.0,,,7.0,1.0
yuAEAF61bvj0Xy6VwchAptCm3UoNhVZu2qumBf8W2ys=,1,1.0,,,7.0,5.0
yu8d6rvYAccY70rwQ2peiBsztKKYkf4Y1Fi5q/MgWPs=,1,,,,,
yu1Rg5cb8mTrxSZQE2pCv+JUfpDCzCS/lt2kCiRcc8k=,1,15.0,22.0,male,3.0,4.0
yu/XYAeMOjH/taMXhyo2NuS+5dYDgk6B2h92vpCqJvQ=,1,4.0,25.0,female,3.0,0.0
ytxWlohX5VpDh53rum+9GNCibglzMep9V/0ugixnSjI=,1,,,,,
ytv+ssg46L5HkWch3ueRYi2u4oJvIzWFif1GtO1ZJwk=,1,,,,,
ytugV6BQhjbV/v1YJPWSSSWkKzSBzw2v4WkB8bkcrtc=,1,5.0,23.0,female,4.0,1.0
ytpk7d+aGnGQZ+LT7Had8KKmn4k9TbPUamMfZAiIUTQ=,1,1.0,21.0,,9.0,0.0
ytkFNjn52LdgQJ/kmx2B7OE4N5REpY9zSZJ2mXTDWxg=,1,5.0,,,3.0,4.0
ytbqcquEyX85UJZwzuazPxR5bhZLCX2T5sXtaQi1bAU=,1,11.0,17.0,male,3.0,2.0
ytaslUWauU/PbZFUDtPp6i17hkZWKZw40mZJfj42upw=,1,13.0,27.0,male,3.0,5.0
ytTAe732uz47t8iMBmHdIfKXZdGKN5wzDw1GY565mlw=,1,13.0,16.0,,9.0,2.0
ytQ94ATK/Rc1LyL3T2+dOLPefGsQHUn8/3qDcZlsXD0=,1,1.0,,,3.0,3.0
ytM3XJI6oZrU5rGG1l7+YWRhh0t7F8TwGGjppbD0jnU=,1,,,,,
ytGvFPAfu6kmjUa7RSJs5ut7PG8v28SDB7INuPDczcY=,1,13.0,41.0,male,9.0,6.0
ytECJ1+JV2Yi5Nzun1qdAQ9uuQeVQy5+GqEURV7QgCE=,1,1.0,,,7.0,1.0
ytDrCpg3APhJz3lScwvMZqZTYZ3fOIoyoAf3cNDqJMs=,1,1.0,,,9.0,2.0
ytA8dAFgivDysPpXUIhntkLkZEDiQHCBxCMfFIsYUKA=,1,1.0,,,9.0,2.0
yt4HjJ+JkkjaO3MnkNoOOx70R8oc/knVPDNovPgZCrA=,1,10.0,21.0,female,3.0,4.0
yszxq1qE+F9MMGuPqwUWApP/dzIMpjklRAPeL/YvTl8=,1,5.0,31.0,male,3.0,3.0
ysnMDRpUucTdky+SSYub/kSSuKrbVliAcIuEIRn2UgM=,1,1.0,,,4.0,1.0
ysjUcLHNQdEJTBWPmxtcuvBfiDlUqlWyQbS87iw9lbE=,1,1.0,,,7.0,6.0
yshmELeV907uUGD9GutOrjLiLJlEogxGG9A9o81fAR8=,1,5.0,35.0,female,9.0,10.0
yshWcD79F5YotNj+eDb10zxY6NbkXgh3Fzb3ENblDF0=,1,6.0,30.0,male,3.0,4.0
ysh+9yZfXyTHdNMyyV0jekd3J6ffoTQGooJtVs/Td44=,1,13.0,24.0,male,9.0,5.0
ysgZFwAUJ+ree44D/fpTCl3gi/mP5h7bAzvjrjPk9HQ=,1,4.0,22.0,male,9.0,1.0
ysdraXRdQzps9MEVj6plOyW8RswWtEi9OdJ2roztmHo=,1,4.0,17.0,female,9.0,1.0
ysdT50fTbUV2gpe58JciZ0v7TIkAdRZGcbzZMqDgvqo=,1,1.0,,,7.0,2.0
ysab0/lxnBL6r7XQTb3gNLMTpMLd1CQN9+DLPWpybnE=,1,,,,,
ysS72ooE+WHrDWDULKBipAZ4dLOAwZQ1idwSdJXmzWw=,1,,,,,
ysMffnns3bXl5Bt+17DPeKO5cYrdQhyeAA5PiZSwomY=,1,4.0,21.0,female,9.0,6.0
ysJLSzQ6ZevlnEd6u+sdu29FspjeHjRVGrI44N2RLh8=,1,,,,,
ysGUpdirlc73ZmPvxGlqNYTdiFDLX1wtbW0mvsCrV+4=,1,13.0,44.0,,3.0,4.0
ysFszzsU1pPPVXas/vhNGXYjLUzQ3zhua/8wUOsT5QQ=,1,,,,,
ysBrpCWNQHExakplRI9aQfg06oDFvNZzwNRK8PUiz8Y=,1,,,,,
ys2hxiM0UGo6EtSqoyJY7aa/dQhMGxvUphA5d7jyFDE=,1,1.0,,,4.0,1.0
ys/5u8Rkt2v4nWuZtElEBCMSuSt63x7hI50vK8d2dKc=,1,1.0,,,7.0,3.0
yryd40RHbpBFDCWQJJsGGY68TPECO2f6bm4MNHoH5nw=,1,1.0,,,7.0,1.0
yroUPufpmuLCdcTZQJclvWlUpdGccecd0auQLsUS4hg=,1,,,,,
yrmxvgaVGc2lme8mpxK7ob5H0htICI3w+65CmTdtjQM=,1,,,,,
yriWV5HsB058yC2vQcMUkKYYkVw9F0BPspKvStqvSgg=,1,13.0,19.0,female,9.0,6.0
yreK/Q6K8CypLVAYqVwgkksGcgQE852Sqg9O7I3NGZY=,1,1.0,26.0,male,4.0,1.0
yra13CJz5Y3Mxc5Jabjurf7nPChdOjI96qaRbHF/mhs=,1,5.0,19.0,female,9.0,3.0
yrZYxuGM9EUR4+qz5KjInmcjqZA/2uxR4eDxhjhaLRY=,1,1.0,,,7.0,1.0
yrXnLhi7g2q6Pv0kJVKi6dRTbJnq55qEdlzrdS/iSvg=,1,6.0,39.0,male,9.0,5.0
yrWB0F32vMN0VuIMLMoffO7sE4ZekuxIQAOo+tKm0sM=,1,1.0,,,7.0,1.0
yrW/UF1c8xGIaKAVhMg9+o6CCs277vHKA9Xajfx5De8=,1,13.0,16.0,male,9.0,4.0
yrVfrMkD/ZbP8RnNmZbXoIyiWTjYx9N0S48u4GF+7wU=,1,13.0,28.0,male,9.0,5.0
yrPocXyHZo9+8dJATvmLBAUweJLt8/N8uUJ6hJTdWQ8=,1,,,,,
yrP1TQA++OQOryrc1VlcaiuBAyr+bmxqyNsJq3aVqtQ=,1,1.0,,,7.0,3.0
yrOD6rqUgzHo0g+EeuslI0SamHtVRKs5NbJrccGyjvU=,1,5.0,,,9.0,4.0
yrLNWzp0rpjtG2gTQEFeATFWXDOJxNklo7qmFAQXl+k=,1,14.0,22.0,female,9.0,4.0
yrIDXfOC/BbFU8HUnNRv28SmKWeYMfSPC9hgGejIvIc=,1,1.0,,,7.0,5.0
yrAy3o3Z73bE9WO0Fv8WyqiCniaDFoF4nXADILBOuhI=,1,1.0,,,7.0,4.0
yr4doqzqIKJMVKqRrhl9Kx0ejixGAhnNq53G2nJ/KZ8=,1,1.0,,,7.0,2.0
yr/DBiJpIw++KoctNfOaV5mwAhnIojAWU97NHZbkgdo=,1,5.0,27.0,female,3.0,3.0
yqx6GeX81iKHLiwaWGeonda8Fu16ZXZm1xSKCVKi/p8=,1,1.0,,,7.0,5.0
yqwBgJfbhQDNhVPU6wOf8sZ7eYoS0IeNf+hOmvQXYN4=,1,1.0,,,7.0,4.0
yqteSu+pT2zoUmRmMUlHszQJ3X+EAVDYlx3tUqn9Y0U=,1,5.0,31.0,female,9.0,13.0
yqn+gpRy72PhG9l1PWU/uY7owQ5nNT+FWBVNv+9FYbQ=,1,13.0,28.0,female,9.0,12.0
yqljgvP4EZtydYwDvr+Dik80n4+71D2FR3n5LtC0+d0=,1,5.0,24.0,female,9.0,6.0
yqjGAD5yUZEhwUdQnP1vcQjEs39ke+3kt8K2tqVmYWk=,1,1.0,,,7.0,3.0
yqiwNjz937Bdh3GShnO3mv2ykBV4Wx0NIXoxuhAaUDM=,1,5.0,28.0,male,3.0,2.0
yqeF7SquNT+M7rPVFf2oB/7izC9GGjKQJqtHHiK5GWo=,1,5.0,30.0,female,9.0,2.0
yqTQ+Q/jDKxX3Ieu0UdmPvVhdxFRT7kRV6Qtlgp7KcA=,1,9.0,59.0,male,9.0,12.0
yqRi6pQcs1N2Kg0wwRCLdwTSouxZqBpLIFNpsVq/SxA=,1,22.0,32.0,female,3.0,2.0
yqNUhnsBlpBW6xjEjSiPPbVglAYb2O7ct9uPDpgQ0qA=,1,1.0,,,4.0,1.0
yqMZo8ax2CLgVExpMFkNxHl8E4KAlIHJ7Nc6pI08LUQ=,1,1.0,,,4.0,2.0
yqLR/MNuN1whYFRQCDt/bSnizvl62lq7p2OwpZbBKIo=,1,4.0,19.0,,4.0,1.0
yqBq28w8udDTGwq8XzGfHrHsRVD0afNcT9d9vVlMR9U=,1,9.0,22.0,female,9.0,10.0
yqAS3PcU3/MBU4DBIk5JE9CnWBnYrxOvUITd0sFyqaA=,1,1.0,,,7.0,1.0
yq4OcvNWkFta2em8B8cj6AP9aY+shB7jP7cEQmTAiQY=,1,1.0,,,7.0,1.0
yq1YQxVpSHvnHXfj48JUALtBWVcEabAIUFKdh0x95SI=,1,5.0,25.0,female,9.0,9.0
yq1Nnb8B3iFvhIKnnuRPUzbfPjR0/zfuOYU3IOJgtnM=,1,1.0,,,4.0,2.0
ypjoMBVFD3oLD8LCejKn/HewhuJvmIOF0fkAZwh6azg=,1,15.0,27.0,male,3.0,3.0
ypUa9e159r/b+aV5CSFVlDrw7nAggpwq/PkQ6VUT8+A=,1,1.0,,,3.0,4.0
ypTHnsxCN4J8IijiuIIF3k3ab5yM5TMlojrtoyLdmfg=,1,4.0,34.0,female,9.0,7.0
ypOGEQcfsMHOc3gArywCzV0muy8aM/pm1MBPLTnSmqo=,1,22.0,25.0,male,7.0,5.0
ypHrJy/ql9R1HZ3DskYqjygj+8zjYclqhea+RCue8mE=,1,,,,,
yp2Ssy+nbSrDSqFMFkXhGfWrYmGwrC88bSwgeVyGowo=,1,22.0,12.0,male,4.0,1.0
yp1kfkPNeMkjNWf+y3OAgVfwsxxLfUeLi1hcmfIKIOU=,1,1.0,,,9.0,2.0
yp1eXHpImtR9VG+lG9lnusGzELSDrZ5RzmQC75fGe9U=,1,7.0,36.0,female,3.0,5.0
yops7s2brkpmws6kBG6NcYDrYMY5lCedd1hpvl+Apa8=,1,1.0,,,7.0,4.0
yobk5nWrAkeVQs2XVyeO+w8ju5Z42yWYTqoCl6SgjRY=,1,1.0,,,7.0,2.0
yoWhi13UEPPBNzAkultm8kLjPJ84DkXqsY00JuJ65e0=,1,21.0,,male,9.0,6.0
yoVPHuj2maMinRGKffml/CkP7s7KDbD3gVLXvIrpNGY=,1,1.0,,,3.0,4.0
yoVDquHKOFIk0q8OS+6CrTAAW3RARb4J9Tf+3wMFzHU=,1,,,,,
yoTg/j0k1aXVjk+c1QmYdZUtBKAOvlv+AcV95oPuFWY=,1,1.0,,,3.0,4.0
yoMIjfrKQnckdmza6JojyS3hFcsWdwF8szK4q4JOtgY=,1,4.0,30.0,male,9.0,6.0
yoGk1pJmHxDDVh65kseqWAm2LWIIcQgS3zEj3h0DbeY=,1,1.0,,,7.0,2.0
yoGeiJHzlTnmkMBLjvlcgNaDI2mSShRmWzT1pLPRKBk=,1,18.0,28.0,male,3.0,2.0
yo8K9BtKXSpKpzZC9Sd0rtXnXYwd3wqq8APLrdRgWdE=,1,1.0,,,9.0,1.0
yo62snXQBN9XgntfKCrQj7WGgHkyJNNPLW2UPaNIqDs=,1,22.0,24.0,female,3.0,4.0
ynuawWRJKdTLprzJeLFTqtfl4ZgPyP0Ls5hxgocTMz4=,1,3.0,25.0,male,3.0,1.0
ynfRyocjl9tFr1/T3cNzA1vjM7MZbNgF1+ZwHxmM9Ig=,1,4.0,26.0,male,9.0,1.0
ync0rpSBsBRhaHNrI419EAKE5y+A48A4J6LRz4i/eXM=,1,1.0,,,7.0,4.0
ynbtuUBTZMXAgv+Wf9flP156SS3gWdSDrC0etK4KgOg=,1,13.0,19.0,male,3.0,5.0
ynbdhvoSMnJwPxW6GllQWzcaSshbQ8UhWN7y2+/VAE4=,1,1.0,,,4.0,1.0
ynX1cjiv1d4Csn0AyrmmBYeIV+oRlsw0ZVvrcRFYzJ8=,1,9.0,29.0,male,3.0,4.0
ynPKnlTilk0+xxfr4JwrE83tcta2XKb6PzzE/S1mNnM=,1,22.0,18.0,male,9.0,3.0
ynMSp/W59u05knJjPy6F0tUfTMGbSwtRS6T674KQ7X0=,1,1.0,,,3.0,4.0
ynBKjq4p8LR8KAOv+BOFwH4qdPPN4yDOnD9zg2aaaqY=,1,1.0,16.0,female,3.0,2.0
yn+ah4Z9CxC+bm51RyYXS2WOhIRbMYKyIjGqY4FhZU4=,1,1.0,,,4.0,1.0
ymu2LHstZj9wDkMZxgNXDvSPGARktWRGLHUpd5fgpOk=,1,15.0,69.0,female,9.0,6.0
ymto0syQirA+0CWYkKkY4VvDzEDhdILhZG/MDhgyWKM=,1,4.0,22.0,female,3.0,1.0
ymrWEQj0GMXRg/rgx3RNf9MHm2PStsNroUproqY2jtI=,1,1.0,,,7.0,2.0
ymnQG/esbwERO60pybTmRtJwYkpuOFvQAbsa0IthjT0=,1,6.0,,,4.0,1.0
ymhK1O8nX9nV2cSG72Cu6DBL1NC6fzyBT3+ieJQnCqQ=,1,6.0,20.0,male,3.0,2.0
ymgH6CLbaIqh9e7iQRlbIP+egrbjjR6eJSJz86/1Okg=,1,1.0,,,4.0,1.0
ymeWixBqPURHWOk6LZ3rCBCE2tb2lj5M9WBPVrxnOd4=,1,,,,,
ymZSxnsF1agaVwi5jo603AkxHNPLtj7u/XJXR8ce8y4=,1,1.0,,,7.0,6.0
ymUklbZkgJD4SGf3jhDy7J3e0MNgVJMNnooGG1kZ67A=,1,1.0,,,7.0,1.0
ymNk5I3/KNTDrv19wUG8+X9mNpXLO7R8BpQyLcF69Qk=,1,1.0,,,7.0,2.0
ymHOhmwrd7Rv+OfHKEZt6wBSQKyHTYXJyyT2YV3WPJw=,1,4.0,32.0,female,9.0,12.0
ymCJ+++XBgdkxzQRG0wv5yRWDywD4hVnfPRL6Gjp5Mc=,1,5.0,18.0,male,9.0,3.0
ym8IvCB1ZQS+MIF4Io4z10fGwdkw+V3DRuEPxhdcSCg=,1,1.0,,,7.0,1.0
ym/gJhR0kMifajoGCWXUCeuvZu5KvcmV65HJuv7hELo=,1,1.0,,,9.0,2.0
ylyRvjeS05oVP0Z45BeJG8zMW/s8erSNPMsJtjFr5YY=,1,13.0,39.0,male,3.0,5.0
ylsr5FgD2JWcOvClSgx0/0xrg5X9iKIvCn6cc3WVZcs=,1,,,,,
yllRX5lSQXO8gB8siC8NU19LuTCoBG/jZbbuNzWPOXM=,1,5.0,21.0,female,9.0,6.0
ylPK9YoXwO4RIW7/ThF6alrCVFRhT8SCc9jmqxbqfJM=,1,,,,,
yl9U6PjbR+tRHerQ8C3nz6U+eNlPko6uoMB3hsxJnQ8=,1,5.0,62.0,female,3.0,4.0
yl4L8BQc5Oaun3pNJmWPtt+qlJbaFA80HVDWPsYdteE=,1,14.0,27.0,female,9.0,6.0
ykm1PrdbHcMad+Ht0WNwy6IjM6B/PvgLwHMyQm/hc7w=,1,6.0,33.0,male,9.0,12.0
ykZO9+BmOTlqZ0p4JgJFaLhOZNne/xRJjuGLUb5TGiA=,1,5.0,,,4.0,2.0
ykXR6X/lIArW9kFxMSKFf8xrp7k932fmoyR/z5HY7Xk=,1,1.0,20.0,,4.0,0.0
ykHMRnzC56GCBq6Z+EL1qNoAn/I01mbj23k4e24GGMs=,1,12.0,23.0,male,3.0,3.0
ykCl75oSAQfnT7PFjn97eHw21KmeIgx5XhhN5qiOtps=,1,1.0,,,7.0,3.0
ykAnoFNGxRYZutAbvhJ4he7+SN5WhRzDNU2olH3bFcI=,1,1.0,,,7.0,4.0
yk9ibj+uP5snPH2iUuXWCOwQUA2u7dmumF7NHNxSwRw=,1,13.0,27.0,female,7.0,6.0
yk83/dmzQ/JS4UlLeCuyXrbwVfDttIOjl0L7UdEOb78=,1,1.0,17.0,,9.0,3.0
yk6Mj7OSCPSoMRuhS+Ocn9Q8/yx4LUd3TMlB3+WSatU=,1,1.0,,,4.0,2.0
yk5wb5KGqntrRYz693pg645kpQL6JKxmJ7kBV7zQ+ow=,1,1.0,,,3.0,5.0
yk5DeaeW4apYnu3dYhjUK4pOjTYsFqv+9J8ghSR2Dis=,1,13.0,20.0,male,3.0,2.0
yk26qzaDcLb20frXRzms2kWxEQ5vX9oKBYrBelSFEmU=,1,1.0,,,7.0,1.0
yjwJiKlkjPj7JDeVIW6hP6NBEn5LZ/VXafEaJh5p9io=,1,22.0,25.0,male,4.0,2.0
yjwGfY/YtODfAHYvpHH6+OT53xPs6TeBBHH+QH0Laso=,1,15.0,38.0,female,9.0,10.0
yjuAl8VoJbkTYvEKH4usp0kSbHCSvEcBQRMYhtdG0SE=,1,1.0,,,9.0,2.0
yjrPYG4Qw6OfBsj5hxXLSilUg6jQih1yl+hBdtx+/5E=,1,13.0,,,3.0,4.0
yjpBcouzlOkiRe6BAUI9rMp0H3cPkMJQqXCwd3jfGTc=,1,,,,,
yjnNT5n3198OGS89fnLnG/tzFSyoxWyqejpAjq80ves=,1,6.0,30.0,female,9.0,9.0
yjm7ElQ5OfaviJTJ+dsgHQcA7Yymae4jf5QiiGGMdvo=,1,4.0,20.0,male,4.0,1.0
yjb/fch1GUznvrsqma0HPLXa5v8NP7+QrUJQhmFGXqA=,1,13.0,29.0,female,3.0,4.0
yjTeCH9i/LY2Y7GF1+yHj1YnPw/5oBHPZbRrSw+vqw0=,1,5.0,32.0,male,7.0,4.0
yjIvr2YxrxvyhM6eJF6UkoKaT8u6xBR0zODPC0BAkLg=,1,1.0,,,4.0,2.0
yjHOIPWwv7yVY+AD1s5E/fCGAtzWIChrLpN3MJU2hA4=,1,13.0,16.0,male,3.0,1.0
yjH4wI30fSHcOvHy3OQ6BMjbBbrT1M3Jy+Hs0ZKwU6A=,1,1.0,,,9.0,1.0
yj9jQgshuF0VJVNycn6ZG06DGl32KpFybq6hXb8QisE=,1,14.0,29.0,female,9.0,13.0
yiysdCzopOgjltQl+zduN2ASjHNDcpIVMNaTlO8hCEE=,1,1.0,,,4.0,1.0
yixpaJTM85j3uTcd92+vyyhgCxWU4SlwhWtXWTSXnM4=,1,1.0,,,4.0,0.0
yixVY+bZKrmqdTaKoil+p1FXvwtZaJJeexi8piWn28g=,1,4.0,,,4.0,2.0
yiqUSRZmgLXjPTowFRPNJBMwXe/6LsYx+P6KkT1Pr3A=,1,10.0,41.0,female,9.0,10.0
yilX/dDrFM6bt6pVm4keRAl31mzCmChxts3jKVLAT4k=,1,13.0,17.0,male,3.0,2.0
yigKSuhFMohFLzMgIrR1v+WmQw2LBsH4S9V1C9/2uk0=,1,1.0,,,7.0,3.0
yifot3+bnmYbRP3YUg+hBuFeiPmT9oVXQD1H2NokDT4=,1,4.0,30.0,male,3.0,4.0
yibvBGB1/SSkboNMiwL58BTXEUl9nA/xcEO6w8mixGI=,1,13.0,36.0,male,9.0,2.0
yiTzMy4ZC1HQvQGkMZ1icBzGy7TlqiQ8AzaQKjTcYG8=,1,13.0,19.0,female,3.0,4.0
yiMOhN5hgqsJZV09blto3KqrlvpmjZDdAlDD1BTdJkQ=,1,,,,,
yiArZtrEwwyuj0ihJu0vODmHUAv44AVHdbVclrNAxzc=,1,15.0,45.0,male,9.0,2.0
yi8SvwyTd0i3amlXYrbR3feMO7X2JsJQJI/AxjvYVEE=,1,5.0,31.0,male,7.0,6.0
yi6zC3Iq8MB2nMmQD219vgPe9sBUZIrg2PFzl45VxV8=,1,12.0,34.0,female,9.0,8.0
yi52v6E4tuiWtz8WZIXYxCD9rNnOf4XzyuTlD+FRUPQ=,1,1.0,,,7.0,2.0
yi0TI9PtbpfkOPSp2aNRE0Z74fj1zhtaeeg3xzlL8dw=,1,13.0,23.0,male,3.0,1.0
yi+AwZ8vhXtD44Fw5/jnmgk2sLmiKUGYslvneQEgZvI=,1,1.0,,,7.0,1.0
yhun5KJWLazSmQn0hh58ob9fU2SZ1IUrffP3t0TbfNE=,1,18.0,34.0,male,3.0,2.0
yhr/65gQsg3f77I8Y04edSCeb7pqba8Ejdo8kbefa7c=,1,,,,,
yhl9/dekKKjZfTbMolS8lvrk3+VyFNzv6mdT1fptfPk=,1,4.0,37.0,,9.0,2.0
yhjr10dDQ1OJounkEXU9qdnVEstAxQ3Kd40Ym4z8DYU=,1,13.0,23.0,female,9.0,3.0
yhgM8AP/nP8o7opGj9fhyh52HQE70hulq1NnPZCG9gY=,1,22.0,26.0,female,3.0,2.0
yhffUBaXofFtqTwwtBx9FstIwfadIiURTjM+aKmEKQQ=,1,4.0,20.0,male,9.0,4.0
