msno,city,bd,gender,registered_via,registration_init_time,expiration_date,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,is_churn
82OllFTXPo2AHIbR3rctOScnt2S62zcNSL4YB4mW1Q8=,13,32,female,9,20111109,20170210,20150624,1,1,1,0,30,19,7227.516,39,30,149,149,1,20150531,20150710,0,1
Fv4CUKe48gtXfhwjjyJnAPPB1bTlPwsezCciQQfntrE=,5,33,male,3,20140914,20170202,20151120,0,0,0,0,17,15,3672.0,40,30,149,149,1,20170114,20170202,1,1
LWazoWze12k+tz2/qmi8DAqrAiZXJBrOcfhoLo2/E3k=,4,32,female,7,20141106,20170918,20160822,8,9,3,2,40,29,12429.574,41,30,129,129,1,20151206,20160106,0,0
gidEc+IdMIFWRBkJFmyV7n1Va7Qi2jgc9j2CgYxgDVM=,5,25,male,9,20060406,20170205,20150508,0,0,0,0,1,1,229.821,36,30,150,150,0,20150612,20150712,0,1
/rKZOvLS/Y5B5YLQjoQ0zNLNQcRVaQvNpe/Ih2TGG5I=,13,33,female,9,20070519,20171023,20170221,20,1,0,0,73,20,15951.056,39,31,149,149,1,20150331,20150517,0,1
kVdprjLHzUdNhOexSqU+xmwfId3UPAvNFwmkDE1Hf7U=,12,25,male,7,20140206,20171006,20160329,2,0,2,0,44,46,10355.587,41,30,149,149,1,20150605,20150706,0,0
7gJPtrpBBEc76PZPwFWkvd0TdficzzDVeKYiHfH7HS8=,13,40,male,9,20051107,20170930,20160828,43,5,6,6,61,64,19363.69,34,30,149,149,1,20160430,20160531,0,0
P34AXrY1WY+AttNzY2uc9ldkgoRit8Kk+2LBStpCgyA=,5,49,male,9,20100626,20170930,20170117,0,0,0,0,2,2,490.788,24,30,149,149,1,20150209,20150310,0,0
FkoBjKLD6mwAEELt4IrUxx4T8mW3nmXF5GRN1IEhIf8=,13,31,female,9,20040819,20170812,20161025,0,0,1,0,13,11,3635.495,38,30,149,149,0,20151113,20151213,0,1
AwLz6+TdgvcGjA8leW9VKr2WgEr2mg6JivUlIorE9cc=,15,23,male,9,20150726,20170919,20170106,0,0,0,0,64,62,14208.695,38,30,149,149,0,20151226,20160224,0,1
4HzLEsEaKZg/dE6IaYTHmbfNGy8WL7rIZB4LNcXR1BE=,13,49,female,9,20051111,20170930,20161026,12,0,0,1,9,18,2685.142,34,30,149,149,1,20160131,20160229,0,0
sWowyFmOLq+TLpzsUjeixv4AT3epGW9UcavrBfaKgmo=,5,27,male,9,20050504,20171026,20150425,1,0,0,0,8,9,2104.765,40,30,149,149,1,20161107,20161206,0,1
0lWh8Nqp6gOpGrcSh+O84Rlj9i979d4P5jes/ketaNM=,13,34,female,9,20100402,20170930,20150219,3,0,0,0,7,9,1440.841,33,30,149,149,1,20170131,20170228,0,0
XQK/FNkb+s+gbSWqjHUb8dFf0f/42U3qEEL4wJx0uTE=,12,20,male,9,20131214,20170215,20150903,5,8,4,5,9,21,4809.979,39,30,149,149,1,20150531,20150717,0,1
zo9nOyDekP1PMFnVo3I8j7lg7G/EsFJfN68nAR8TBUs=,9,31,male,9,20080527,20170923,20160320,2,0,3,0,7,10,2238.52,39,30,149,149,1,20150731,20150925,0,1
h3I6lhxOyZRWcqiiFwJy0bMKqtDJE9hrY+G1J0vwiDw=,15,18,female,3,20150203,20170917,20160907,1,0,0,1,33,32,8364.282,38,30,149,149,0,20151213,20160126,0,1
FxiUuDjs8jSVhJXg9vxW+7qdSPNXGz+jlXGHHjzJnyE=,4,28,female,9,20090527,20170908,20150624,11,2,1,4,12,22,4416.993,40,31,149,149,1,20150308,20150408,0,0
KWQi5Ns7hF22sWIzSd3QUoq97bokBY0wRpO/h+3v24c=,22,21,female,3,20141204,20170921,20150513,0,0,0,0,34,33,8906.242,36,30,180,180,1,20161222,20170121,0,0
XXqxAoSkE8+Hlm8orazH1R6Sb6DR4YaV+44nTNzdECY=,13,28,male,7,20110416,20170916,20151011,2,0,1,2,8,12,2788.09,40,30,149,149,1,20160614,20160713,0,0
a9XO4R0LTUmS7FsjcdduJh3pfXDbwvMp6Q3B8eGSOrE=,5,24,male,9,20130215,20180503,20160324,0,1,0,0,2,3,631.197,40,30,149,149,1,20150711,20150810,0,1
+faqBkykfanbEHlm53iytgxiqW26UG8yLxWSeZvPvGc=,21,20,male,9,20100824,20171204,20170210,10,1,0,2,48,54,12801.727,38,30,149,149,0,20161014,20161114,0,1
wg56PeqSMXzos1yscGHLWXjGpDvuHjZk8LcWPiO8Nrw=,14,20,male,7,20110808,20170808,20150415,25,2,0,1,32,57,8974.255,41,30,149,149,1,20150707,20150808,0,1
jIYmv1QYeTAinR9kC/bHakIo2wfRPgbeo1XLyzOpyO8=,6,18,male,7,20131010,20170930,20160405,3,0,0,1,81,83,21227.185,41,30,149,149,1,20160609,20160709,0,0
hNOF4k8ukltmTQaf7r+Omz88a/Qbo7EeEgPD1RwqqJg=,15,21,male,9,20111105,20170221,20150201,0,0,1,0,107,107,24202.016,40,30,149,149,1,20160722,20160821,0,1
oVKRd5kBhfGSTy65B4EkWk9WJ9WGGYdCLd4+od13gtI=,13,28,female,9,20110217,20170911,20161030,6,1,0,2,60,55,13571.238,38,30,149,149,0,20160306,20160411,0,0
cuXFi/yeZzvaWGOlfXrmadLObawYsQqM6S+1Gg+Ffbk=,18,49,male,9,20051120,20170930,20160104,0,0,0,0,29,29,7840.07,34,0,0,149,1,20150930,20151031,0,0
Rtqcr20QSMDfoBPqZ8S/puQq3yVm5fO+RV+9ZJzy+pQ=,15,22,male,9,20131023,20170714,20160509,0,0,1,0,51,45,12893.128,38,30,149,149,0,20150523,20150624,0,1
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20170110,2,1,0,2,5,8,1773.923,36,30,180,180,1,20161121,20161220,0,1
DIYxVOrJib3zkYPobhlLHje5aCUmIEyA+ZzOrWCbx8I=,6,27,female,9,20070827,20170228,20170209,0,0,0,0,12,9,2987.041,36,30,180,180,0,20161002,20161101,0,1
stBalzWUP3HmiKPW6PoarmyG6wSnLYUxJzAkj9rNJzw=,5,24,female,9,20120301,20170911,20150307,1,0,1,0,5,2,1451.472,36,30,150,150,0,20160204,20160305,0,1
JbO/DRGFRnsnI5YG8OoUsyVcR5ZNf60P75pjLEepv2I=,14,20,male,7,20130510,20170909,20150310,6,5,6,1,162,140,42741.791,41,0,0,149,1,20150509,20150609,0,0
xqg7FAf7gl6K6mnzdXptMic/Fy6dJoRaHa5I/4eKgZE=,13,30,male,3,20141029,20171001,20160606,0,0,0,0,21,21,4660.156,40,30,149,149,1,20170201,20170306,0,1
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20160417,0,1,0,0,5,6,1386.629,41,30,149,149,1,20150718,20150818,0,1
HKipTg0uwKHD0ulBTdya5viS8pHqbaizL9QxyINQdDs=,22,22,male,3,20130129,20170907,20151203,9,1,4,2,15,25,4988.529,30,30,129,129,1,20151101,20151130,0,0
jKk2+PZA1QEUhOLyMjzxBPgQdfVD83PHGT2omYoVmb8=,6,54,male,9,20101220,20170930,20151221,8,3,3,1,31,41,8982.969,31,30,149,149,1,20160131,20160229,0,0
O5LeDo2F0WCfCfw0obTFjAsC1saxOnI4wqdbCjXjiKM=,15,20,female,9,20100220,20170909,20150314,21,3,0,0,122,45,28892.858,40,31,149,149,1,20150304,20150404,0,0
rYuBqa/QICyFItwVuiJ2ecRoenuO6vSHgOKRPFbKZg4=,5,26,male,9,20120107,20171005,20150713,0,0,0,0,13,1,3360.266,37,31,149,149,1,20150406,20150505,0,0
pG4j4ftRGOLrYjJ1gHbSvpIrXSKSL4VVua8Ywqe3OQE=,5,30,female,9,20120809,20170918,20160721,1,1,4,3,59,12,14494.348,36,30,150,150,0,20150422,20150522,0,1
wg56PeqSMXzos1yscGHLWXjGpDvuHjZk8LcWPiO8Nrw=,14,20,male,7,20110808,20170808,20150810,6,0,0,0,6,6,1741.574,41,30,129,129,1,20160219,20160319,0,1
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,15,42,female,9,20060521,20170930,20160909,0,0,0,1,4,2,986.403,31,0,0,149,1,20150630,20150731,0,0
XRE1ntn1eL5G76NvZJUlW73wSaSahD88LuUbnK3nBMw=,5,21,male,3,20150425,20170919,20161012,1,0,0,2,143,1,41072.712,38,30,149,149,0,20160909,20161018,0,0
xI0G+hVsWRVG7g+n8SAgTvz61lyW0c5Z0VGLZZL8Gpw=,8,23,female,7,20140507,20170930,20160919,3,1,2,1,35,39,9794.64,41,30,149,149,1,20160506,20160606,0,0
hRvUqYJuisju+gpP8meJb3k+gP8ECi4UfeJ0UYJXqq0=,13,20,male,9,20150125,20180920,20160310,0,0,0,0,2,2,452.0,30,30,149,149,1,20150528,20150627,0,0
yiZ69UNgJ146o8ft0dijiJ9NSwSlODBqP6xiRmm2KC8=,5,31,female,9,20100803,20171003,20160409,11,1,0,1,85,93,22234.297,40,30,149,149,1,20150821,20150920,0,0
3FY2LsUS5QJJP16jjZ8mv65DmTsmj/dylUSn3b+XpKs=,11,24,male,9,20140505,20171014,20160520,1,0,2,1,4,5,1597.03,39,31,149,149,1,20150331,20150514,0,0
3pANuuSduzJlnspklIBOg3XXGfTSjkV9Ju+r0Yyvgq0=,13,24,male,3,20120519,20170922,20161108,0,2,1,1,5,9,1485.434,40,30,149,149,1,20150822,20150923,0,0
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20160829,13,1,1,2,52,40,13182.847,36,30,180,180,1,20161121,20161220,0,1
a9XO4R0LTUmS7FsjcdduJh3pfXDbwvMp6Q3B8eGSOrE=,5,24,male,9,20130215,20180503,20150720,3,1,0,0,3,4,1018.866,40,30,149,149,1,20160515,20160614,0,1
VdF1//MbP+tfFDhoMKks7gpqD+6tidiomn+N3lnbo/k=,5,25,female,7,20150724,20170924,20151205,0,1,0,1,2,4,750.387,41,30,99,99,1,20170124,20170224,0,0
BMHK5+LZiCV3gvyKeo54wdHko7GgseR/H23qhiHvN6M=,18,20,male,3,20140107,20170710,20150212,3,1,0,0,7,6,2089.09,39,31,149,149,1,20150228,20150414,0,1
ec1M5XosBH3U1CKka5pqP4v7aupjULB7nU0dKJd+0wA=,22,29,female,9,20091116,20171021,20150814,1,1,1,0,32,35,8433.68,39,30,149,149,1,20160930,20161121,0,0
TlWJJ7xVc7TMxOMEMoFXYTJQa7q+35lxygBaTg32jj8=,22,28,male,9,20060807,20171011,20161116,3,0,0,3,9,6,2856.725,39,30,149,149,1,20160831,20161022,0,0
AKVjxdOP6Bex5LUCX9fov7A4+GGvxgXdRIGsl4sp8Ro=,3,40,female,9,20070226,20171004,20150928,1,0,0,0,56,56,14445.48,40,30,149,149,1,20170101,20170131,0,0
AeqsuZIEGoUmNGGHhy857JMNplUQPpzqD68rsAlhIGY=,17,26,female,3,20121119,20170809,20160923,0,0,0,1,3,4,1052.84,39,30,149,149,1,20160930,20161114,0,1
BVBeETw6XScAly9iqySgyHZmtTf/kzwDhTApMV1VONs=,14,22,male,3,20130816,20170208,20150109,13,3,1,2,24,38,6973.716,36,30,180,180,0,20161009,20161108,0,1
YYj1dPqWgM0adKsDbIDBajk4Kj5xotYEDKgwn2EAUag=,5,27,female,9,20110611,20171001,20161003,0,0,0,1,39,39,9843.564,39,0,0,149,1,20150430,20150622,0,0
apsDErk0cxR3/Fe1EE7y85klfDtIRHa9i06VTy2lYYc=,13,24,male,9,20080828,20171006,20160304,0,1,0,0,91,91,24216.249,33,30,149,149,1,20161231,20170131,0,1
KMkhEs/cTR5Cpw8Ihy8mXu/lfV5L/yHDsA6G8tbpAoM=,15,36,female,9,20070423,20170814,20161118,11,1,1,2,24,35,6601.544,32,195,894,894,0,20151215,20160627,0,1
ckxNksWB5ICeN84zOgZ60b2SwbWDpcQbQFv8fjxjr/I=,13,26,female,9,20091007,20171016,20170110,8,1,0,0,8,15,2192.843,39,30,149,149,1,20150930,20151116,0,0
6icbRDBxZ7QsFhZ+Z2i+2wtasZ4NQolPBmxUH3iNMKg=,10,25,female,7,20140619,20170913,20160428,0,0,2,0,37,39,9870.636,41,30,99,99,1,20160413,20160513,0,0
Oq20U9Y5uaXkAw9/7ErPqGStVGuSdQ75NjzJIK3LL+U=,4,24,male,9,20150314,20171029,20170102,6,3,1,2,45,20,11422.405,38,30,149,149,0,20150717,20150817,0,1
710Jz7qrsW9yI9kbuvOzbHCUxZrXF6oHYqgC66d8st0=,13,33,female,9,20110526,20170709,20160520,5,3,1,1,2,7,1196.093,40,30,149,149,1,20160801,20160906,0,1
/4vKnW4oJi81pWIwoPirlVVlDSY0VLgQNpfK0dQWQjo=,22,30,female,3,20121212,20180303,20160608,3,1,0,0,75,78,20281.659,39,30,149,149,1,20151224,20160112,1,1
uaSjzbnS4txwKfdLKK8vN9Ug7D5698Lxi/3lVv3KLY4=,8,21,male,9,20130415,20170927,20161109,13,4,1,2,66,54,18057.086,38,30,149,149,0,20160607,20160707,0,0
u7iLY3t5mbtujtHn/sy+h3vZ0NgGAy/r48VsDH4ZWeM=,13,21,female,3,20150904,20170928,20161108,2,1,0,1,34,9,9042.553,38,30,149,149,0,20160214,20160315,0,0
VbQ/XA/l2WKx+QOhGmzCz7oXeD+BHG+yVAwF74evxbw=,11,30,male,7,20131103,20171006,20160507,1,0,0,3,96,56,22373.34,41,30,99,99,1,20160406,20160506,0,0
4ileWYw8LX0js+3bJZeuznomtXXDf3gv9axiDaBRnVQ=,13,36,male,9,20140225,20171001,20151011,7,0,0,0,27,30,6941.753,40,30,149,149,1,20150702,20150801,0,0
zX7pbedRk7HAnyPuA1BQVV+gyxgggEIG2yRBwJZTFoQ=,13,30,male,9,20100402,20171003,20160330,2,0,0,0,46,43,11557.973,27,30,149,149,1,20170204,20170303,0,0
x1SeXBXSMwcK5ewaIHiwBQlLINgBUUMvQjIKPMxvjqk=,22,34,female,3,20140918,20180528,20160530,4,3,1,0,208,69,43177.348,17,395,0,0,0,20170102,20170109,0,0
ENsMukVV2N9871FRV3GKywKekLqYghfBkuM8PFbJPI8=,14,32,male,9,20140219,20171008,20160528,3,0,2,1,9,12,2844.201,38,30,149,149,0,20160715,20160814,0,1
Vc7500pc3eewVs/3v7+t3caY1E279hWBzknf8opo+7k=,15,30,male,3,20120421,20171001,20150812,0,0,0,0,3,3,748.565,40,30,149,149,1,20161002,20161101,0,0
wFVhqP7J0bvaplJvEen6IHJ5h9Xwmdr8Q447Bj3ht08=,4,23,male,4,20160605,20170920,20161108,2,0,0,0,4,6,943.845,36,30,180,180,1,20160730,20160902,0,0
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20160803,0,0,1,0,12,13,3278.405,37,30,149,149,1,20161110,20161209,0,1
HA1EMaW0qH65EKcLejt/8DaukuES3ZAMW+lakU99mOk=,21,27,male,7,20130623,20170205,20150212,0,0,0,0,16,16,4045.333,41,30,149,149,1,20150922,20151022,0,1
EMQJangvntce8tAmtwYioF/wQeNMtGxw/02gNAqD9kg=,9,27,male,3,20120630,20171004,20161005,1,0,0,1,45,47,11917.752,40,30,149,149,1,20160612,20160711,0,0
96GjY9ZjOqBDYVlksgjgX3jzWWBWranDCzF2MMAZxMw=,4,32,female,3,20120516,20170917,20160217,1,0,0,0,2,2,807.027,40,30,149,149,1,20150810,20150917,0,0
rOU2VbdHKPJFtrVhbPfufz12OBYnfaPZvWjgdBrta3c=,6,35,female,9,20070723,20170314,20160116,13,1,2,1,57,59,14733.389,40,31,149,149,1,20150407,20150514,0,1
I1AylcA2MvQuCrQffvDIN5QWmnX1B555D3SKZ5VFxa0=,5,43,female,7,20110221,20171003,20150203,1,0,0,0,163,164,40782.563,41,30,129,129,1,20150120,20150221,0,0
CoQcrpuS/hiSfZ6kfHjmd1LGYqu6ZIj23jocUqwDYvg=,5,30,female,7,20130903,20170921,20151028,2,1,0,2,27,29,7416.269,41,30,99,99,1,20151121,20151221,0,0
vys60Amti2xRZ5OWOxGqrT0yBfmqURxhfYmagRZ/o5Q=,5,22,male,3,20120928,20170910,20160707,2,0,0,0,63,61,16690.234,37,30,149,149,1,20160111,20160210,0,0
EldF3YInTx7AXH7bivNn+w5wnXdpOTT+LSLqFxNPZD8=,5,48,male,3,20150812,20170913,20161029,7,2,0,0,81,73,20988.515,38,30,149,149,0,20170123,20170222,0,1
yNGRLw7GQRoMV8R8J9Lpum/yd06LLWdoqdeMu8LOsyo=,4,23,male,9,20060809,20170907,20161125,2,2,0,0,7,11,1759.762,40,30,149,149,1,20170207,20170306,0,0
6MbrnfRL3I4QVVg/VL7xIuUUFSz8qiAszEMFXvJkY0k=,14,26,female,7,20120316,20171007,20151204,2,0,0,0,15,16,3587.552,41,30,149,149,1,20151015,20151116,0,0
r5rGW8v3pdXuHJjUP+ij8KRjm6dcx+wWq8vrfuxz07Q=,5,25,male,9,20130405,20170228,20151006,25,5,5,2,90,110,23990.253,38,30,149,149,0,20160713,20160817,0,1
+N0xX3oQ7X3LOEZgx0nDTv+mgOjDaVKzT5RwVxVtjjc=,22,29,male,9,20100404,20170930,20150624,3,3,0,0,20,24,5483.362,31,30,149,149,1,20160430,20160531,0,0
mYM3/iKyc03lFZjv5BU6H5dZyYOTGmmUgFifqr2D7Ac=,15,23,male,9,20131007,20171010,20160704,3,0,3,0,21,25,5534.634,39,30,149,149,1,20161031,20161210,0,0
bRVIcIS8PUPwYgE73Q483U714q//TvtcSSRcF7E4eBI=,22,25,male,9,20091118,20170709,20160930,2,2,1,1,2,8,1184.669,36,30,180,180,1,20160524,20160623,0,1
ntyuGT8TDb0Xuug+adVrHLSzoAw9Qfc+nsdtsGjFFZw=,15,35,female,9,20070410,20170709,20160601,10,1,2,1,12,18,3948.578,40,30,149,149,1,20160710,20160809,0,1
DVfxoD0OFnjBngujySVwDTU1Bv0iHnmZbozH0cdA92o=,4,18,male,3,20131012,20170927,20150619,25,2,0,1,30,50,8318.287,40,30,149,149,1,20161028,20161127,0,0
p+E1KgQLz+0wfc/PTIFuBMDZtOlzoz5fJydUPgOjlcw=,22,48,female,3,20121114,20171004,20160423,1,1,3,4,44,45,12872.634,33,30,149,149,1,20160831,20161004,0,0
h3I6lhxOyZRWcqiiFwJy0bMKqtDJE9hrY+G1J0vwiDw=,15,18,female,3,20150203,20170917,20161027,3,0,0,0,65,66,17044.853,38,30,149,149,0,20150725,20150829,0,1
lCBpaMlnCY3B/AwxfPQA50gx3nJk0XvapULFDy46AYQ=,22,30,female,9,20060719,20170930,20161216,14,2,0,4,17,31,5058.942,31,30,149,149,1,20161031,20161130,0,0
BVc9iYLJq/OKGAuXn9IKgeXwXHZIV0Ezlt/gkmhbppc=,5,38,male,9,20071205,20181021,20160326,0,0,0,0,82,82,19130.045,40,30,149,149,1,20160804,20161002,0,0
Jl9SGMP9BWKAoy9nZpvmtkuC2MZo9DEEWMQ6cYzeIWQ=,15,35,male,9,20121215,20170708,20170120,7,1,1,0,42,48,11156.915,38,30,149,149,0,20160319,20160418,0,1
UYh/uFBiMws4MH+3vKyM44nfSTtIryagRL9gSEBOuBI=,4,32,female,3,20130328,20171009,20160916,1,0,1,2,146,147,38335.185,40,30,149,149,1,20151106,20151209,0,0
qbwS/5s8vThnNlZMuqfrDu18cOf1wEM4XdTmaAle+aU=,15,19,female,9,20110117,20170215,20150528,1,1,1,1,24,5,6512.078,39,30,149,149,1,20151202,20160115,0,1
X4GNEWSO7U/y9wcs/PnzwCxRxhL+jbAnQlF00ZJ9Pb8=,14,36,male,9,20110429,20170913,20160110,0,1,0,0,0,1,85.721,40,30,149,149,1,20160912,20161013,0,0
dQNBp2Y0LchbrbI6R2bGD+nf9Mm6Wc/+Isi18qVjX4Y=,22,27,male,3,20140130,20170718,20160526,6,1,0,0,25,8,6489.549,39,30,149,149,1,20160131,20160306,0,0
a9XO4R0LTUmS7FsjcdduJh3pfXDbwvMp6Q3B8eGSOrE=,5,24,male,9,20130215,20180503,20160730,1,0,0,0,0,1,23.139,40,31,149,149,1,20150411,20150510,0,1
AjGdA70tqeL6nzHaPO6O48PdUHLhWgGDCsig8w+m3oQ=,5,21,male,9,20110606,20171003,20150609,4,2,0,1,19,20,5242.162,39,31,149,149,1,20150228,20150403,0,0
h3I6lhxOyZRWcqiiFwJy0bMKqtDJE9hrY+G1J0vwiDw=,15,18,female,3,20150203,20170917,20150316,4,0,0,0,96,92,24818.598,38,120,477,477,0,20161015,20170219,0,1
JbV71w2JqxYIYB1vo6Nrmae1KMujP+3vMloDmmOu9wE=,22,21,male,9,20110316,20170915,20170202,2,0,1,0,5,4,1542.894,38,30,149,149,0,20150201,20150303,0,1
bRVIcIS8PUPwYgE73Q483U714q//TvtcSSRcF7E4eBI=,22,25,male,9,20091118,20170709,20170224,5,0,0,0,19,24,5133.501,39,31,149,149,1,20150131,20150316,0,1
XQK/FNkb+s+gbSWqjHUb8dFf0f/42U3qEEL4wJx0uTE=,12,20,male,9,20131214,20170215,20150323,4,0,1,1,5,11,1920.73,39,0,0,149,1,20150430,20150617,0,1
z1XUyfSX3TzY8RVxb2WusayQrDBPXMJeBl9xbHjErYI=,13,33,male,7,20100607,20170927,20150308,3,0,3,0,116,58,26165.202,37,30,149,149,1,20151111,20151210,0,0
xOS8VPT9jjZvVnn6OwnB52sVP/0zY3t2aXTbHx+PWE0=,15,26,male,3,20120101,20171007,20160427,34,5,4,3,152,187,41286.224,39,30,149,149,1,20161130,20170107,0,0
710Jz7qrsW9yI9kbuvOzbHCUxZrXF6oHYqgC66d8st0=,13,33,female,9,20110526,20170709,20160812,4,1,0,0,5,6,1384.123,40,30,149,149,1,20150801,20150902,0,1
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20150608,31,3,3,3,80,94,22115.427,41,30,149,149,1,20160103,20160103,1,1
KUNZ1kAB8t125wp9wwUEbF1LPhaufO5uDAy6qsB/fqI=,14,23,female,9,20140816,20170911,20160921,0,1,0,0,2,2,644.382,38,30,149,149,0,20160428,20160528,0,1
2m6CIrZNEc7cR9hDez0VoBcybQTYMlA/DOhFlCOgft4=,17,38,female,9,20140323,20170930,20150222,0,0,1,0,62,63,15034.159,34,30,149,149,1,20160430,20160531,0,0
e7NqpU/TfJZAu538T+Z5OnkxaSz6/6fDZn4enkMZ4aI=,4,30,female,3,20111230,20171009,20150911,1,0,0,0,182,7,27675.212,39,30,149,149,1,20170131,20170309,0,0
g/tAwmnxW9sC0MgYdOT7Pc9uKxj92NwknKX7WAToKiA=,6,23,female,3,20150410,20170910,20161213,5,1,1,2,18,25,5349.017,38,30,149,149,0,20151111,20151211,0,1
/1JUgJojSixoryWFEXM28o2MMpZsZRWof6sRg+oKhi8=,4,23,male,9,20140515,20171005,20161005,19,1,4,2,15,28,4522.471,38,30,149,149,0,20161117,20161217,0,0
e/IzFDhgLiYu1cosJwIlPWyDpXJgjEc2/LHwA/8hPVA=,4,21,male,3,20121209,20170930,20151027,41,3,2,3,40,73,9760.496,34,0,0,149,1,20151031,20151130,0,0
3GfpH4t16mgZmgS7/fjul0OpoM4ILougcB7MD07WX+k=,4,36,male,9,20071209,20170815,20150325,0,0,0,0,17,17,3908.788,40,30,149,149,1,20150906,20151009,0,0
SGFvAORPAI8IYPSUtgr1OEkIP5X6GuBrzLs7Wau3XXk=,13,45,male,7,20110225,20170314,20150406,1,0,0,1,1,2,592.261,41,0,0,149,1,20150424,20150526,0,1
stBalzWUP3HmiKPW6PoarmyG6wSnLYUxJzAkj9rNJzw=,5,24,female,9,20120301,20170911,20170122,4,2,3,1,16,24,4685.025,36,30,150,150,0,20150528,20150627,0,1
IT/PUglsMnrykweBqsM9MVIL2C+o2nacsuhDxnMWi4I=,5,25,female,9,20060723,20171004,20150723,6,0,0,0,24,28,6383.001,40,30,149,149,1,20160205,20160304,0,0
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20160623,4,1,0,0,42,38,9941.704,36,30,180,180,1,20160420,20160519,0,1
apsDErk0cxR3/Fe1EE7y85klfDtIRHa9i06VTy2lYYc=,13,24,male,9,20080828,20171006,20150425,0,0,0,0,93,93,23371.578,37,30,149,149,1,20150527,20150626,0,1
R6+lhbNLmUXCzM+wO+Edh4DSNDX/16sCszaCDy2Uot4=,13,34,female,9,20100331,20170930,20160128,0,0,0,0,6,6,2668.0,40,30,149,149,1,20160313,20160313,1,0
VyvFJpcwYoZ+5GUbflSuCMx4iVYOkBIw7oRGwfRf7ak=,15,32,male,9,20071121,20170304,20160421,0,0,0,0,3,1,1537.878,39,30,149,149,1,20160131,20160304,0,1
s3KXyXWBH4gJrc62ZYNDB4VyMYwHUGC610sBh5+6bnY=,10,27,female,9,20120926,20170927,20150127,4,1,1,3,27,33,7143.432,40,30,149,149,1,20150826,20150927,0,0
uVBj071S2MzHz5fhlkWeLLBFFSKXCp02pPDlsCvQ/Dw=,5,37,male,3,20130602,20171004,20160114,1,0,0,0,8,9,2115.97,40,30,149,149,1,20151103,20151202,0,0
8XhlVq4roiB+au0og4z7wXkMbTPHuNdQzKic67zI3k8=,7,25,male,9,20080215,20170916,20160326,48,2,4,4,77,113,21959.629,40,30,149,149,1,20160407,20160506,0,1
Wr1pnblt4kTBu24d71MZrbv6R5syew6kqHc4GdxMWuQ=,15,22,male,3,20131210,20170713,20170124,4,2,0,0,17,23,4961.098,37,30,149,149,1,20160615,20160714,0,0
PZRQUE1IAmbo8ro9asl7NtdtXuhCGdea89Ms7ClLvok=,15,22,male,9,20120225,20170918,20150531,1,0,0,1,9,9,2241.928,40,30,149,149,1,20161215,20170114,0,0
710Jz7qrsW9yI9kbuvOzbHCUxZrXF6oHYqgC66d8st0=,13,33,female,9,20110526,20170709,20160812,4,1,0,0,5,6,1384.123,40,0,0,149,1,20150501,20150602,0,1
uCbiAa2Zd/tUgVrjjuQnWut3EyDI3BN+w7Lg9snra3g=,6,22,male,7,20130401,20171011,20170104,38,4,2,3,19,56,6882.021,39,30,149,149,1,20161016,20161209,1,0
710Jz7qrsW9yI9kbuvOzbHCUxZrXF6oHYqgC66d8st0=,13,33,female,9,20110526,20170709,20170212,1,0,0,0,0,1,63.298,40,30,149,149,1,20160407,20160506,0,1
N5jzNxOaHcMIQliHaWAiksOJf5n1OZgIfCAoyxXOf5Y=,5,25,male,9,20130909,20171001,20150501,1,0,1,0,49,30,12549.625,40,30,149,149,1,20161226,20170125,0,0
uigTiUQNUujgw6buEHRL+wnSTaZGNuN9AJPexUY1HMo=,5,46,male,9,20110320,20171004,20170118,3,1,1,6,13,13,5292.27,40,30,149,149,1,20150827,20150926,0,0
fZo54NrUgmIBYRUbNDtVnobnzI1L1uxV/tY3VzZB950=,5,40,female,9,20110416,20170917,20151210,19,1,1,0,97,27,25731.154,40,30,149,149,1,20160518,20160617,0,0
euHkf07dwnNm/sEL8a9mD1f8GxsmyFpPBFJT7Eimtw4=,4,26,female,4,20151017,20170710,20170125,6,0,0,0,23,17,4845.836,40,30,149,149,1,20160124,20160223,0,0
NjGYwnwz4DFDMz0i/KDFz2PYbRcFELHUPTpbhP1jgh8=,13,24,male,9,20081109,20170923,20151031,9,3,0,1,30,41,7689.104,38,30,149,149,0,20160213,20160314,0,0
KRDyUVxTDkiEKh2qmzVaQ69dFTHS/m3c6In5Q5YFdSM=,13,27,male,9,20070817,20171022,20150320,11,5,0,5,14,29,5045.381,39,30,149,149,1,20160131,20160322,0,0
