num_of_transactions,most_popular_payment_id,extra_payment_plans_total,extra_payment_plans_count,avg_plan_list_price,avg_actual_amount_paid,is_cancel_total,left_payment_days_total,avg_transaction_days_diff,max_transaction_days_diff,min_transaction_days_diff,avg_expire_days_diff,max_expire_days_diff,min_expire_days_diff,most_popular_transaction_days,least_popular_transaction_days,most_popular_transaction_season,least_popular_transaction_season,most_popular_expire_days,least_popular_expire_days,most_popular_expire_season,least_popular_expire_season,msno,is_auto_renew,payment_id_is_always_auto_renew
1,41,0,0,99.0,99.0,0,31,16.0,16.0,16.0,44.0,44.0,44.0,1,1,2,2,1,1,2,2,KLF/WwcDFhVbvi2kMfDTIc9aL1iDQqVg+6+p/n2W01M=,1,40
1,41,0,0,99.0,99.0,0,31,708.0,708.0,708.0,26.0,26.0,26.0,2,2,2,2,2,2,2,2,QCORpcvtLmO9k4onkYiNez2a0sYxiWLYtdL4lz97pjQ=,1,40
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,8.0,8.0,8.0,2,2,2,2,2,2,2,2,Rw/QASEXticbxtnpp+lMEPZ1CkVOvKb2ie5F/gPT8zI=,1,40
1,36,0,0,180.0,180.0,0,36,36.0,36.0,36.0,28.0,28.0,28.0,1,1,2,2,1,1,2,2,SINiE/1RBNo+7N4NAtA8bXhKobxG8nMMNWH9iMvfNUA=,0,30
1,41,0,0,99.0,99.0,1,0,46.0,46.0,46.0,2.0,2.0,2.0,1,1,2,2,1,1,2,2,XQUQwKG5XbOE3T9B/9Rlq1pMbh6bSaqyHERDBvkv+C0=,1,40
1,40,0,0,149.0,149.0,0,30,2.0,2.0,2.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,d0YJ2HCb4kPuxBGZXXfmcdbwmsJGi853o2igIbcMb2k=,1,38
1,38,195,1,894.0,894.0,0,195,10.0,10.0,10.0,10.0,10.0,10.0,1,1,2,2,2,2,4,4,eM/qgPDjVqsXWbfW79p7Ze/vjoozXWvLgUeRtzRU8wA=,0,34
1,23,0,0,134.0,134.0,0,30,16.0,16.0,16.0,6.0,6.0,6.0,3,3,2,2,3,3,2,2,fa8YoVMkgxIXkcKynNxqSg/DgzT/8dokAoMDqnMK5v4=,1,13
1,33,0,0,149.0,149.0,0,30,12.0,12.0,12.0,10.0,10.0,10.0,3,3,2,2,3,3,2,2,j40tJgYuQWovvdzwNAzjeh0dEP6mB6a8+LXi4NeqTE4=,1,26
1,40,0,0,149.0,149.0,0,32,2.0,2.0,2.0,6.0,6.0,6.0,3,3,2,2,3,3,2,2,j4aMXT4V3md15GIiu/fTRwAy2RPBiAMEOpxt4c3nZgA=,1,38
1,29,0,0,180.0,180.0,0,30,2.0,2.0,2.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,nP3S2ldf1jshxHz6ZDkTu78wdPAScKt2ezuYfbDu5Bk=,0,18
1,36,0,0,180.0,180.0,0,30,18.0,18.0,18.0,34.0,34.0,34.0,2,2,2,2,2,2,2,2,nUy5aD7zYvbHnpM1qFCTqgft1OzpvZwsBGjopl89U9A=,1,31
1,36,0,0,180.0,180.0,0,31,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,sfD8HNrPMD1qvKWtQeGzS7TZYjjNJNWJcbZoPdcbD/I=,0,30
1,32,400,1,1599.0,1599.0,0,403,8.0,8.0,8.0,694.0,694.0,694.0,3,3,2,2,1,1,2,2,tlzBM7PHrGri93ElOTzT8qFqHa7naNar980F/y5O6Mg=,0,24
2,40,0,0,149.0,149.0,0,117,22.0,26.0,18.0,20.0,26.0,14.0,2,2,2,1,2,2,2,2,uk4LHhC3Oi4wPxWo0eiuAZjMfgGXqfwB1sQUTC5DRjE=,1,38
1,38,0,0,149.0,149.0,0,30,40.0,40.0,40.0,44.0,44.0,44.0,1,1,2,2,1,1,2,2,xBC9Lg2AI92hiSip/Fbv5+AHZpJQrWOzhImml1oCGds=,0,34
3,35,607,3,800.0,800.0,0,848,22.666666666666668,46.0,6.0,496.6666666666667,772.0,8.0,1,1,2,2,1,1,4,2,/fSgJrASR21t3YfVziUW7oG/loYEKjItvEPkzMi25QM=,0,29
3,41,0,0,129.0,129.0,0,279,242.66666666666666,684.0,4.0,27.333333333333332,52.0,0.0,1,1,2,1,1,1,3,2,0ExVAY4zsp4SvnjHozFctzFanVEspsr0sZsaBAs77d8=,1,40
2,39,0,0,149.0,149.0,1,77,411.0,768.0,54.0,35.0,40.0,30.0,3,3,2,1,3,3,2,2,38Qbg51or0eLz8evdqXsvBZjJRb9eO8fT/yryj3m0RU=,1,36
1,32,180,1,536.0,536.0,0,180,0.0,0.0,0.0,6.0,6.0,6.0,3,3,2,2,3,3,4,4,3tHCTxgyo1aFuBwGbN/2UICp+3gZsor03Ou701AHcfw=,0,24
1,28,0,0,150.0,150.0,0,30,22.0,22.0,22.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,DZavtZiJc4leCRfN84y+VtQtJ5mGP6w+91q4ii+qMj0=,0,17
1,36,0,0,180.0,180.0,1,2,28.0,28.0,28.0,32.0,32.0,32.0,2,2,2,2,2,2,2,2,GDnv4205JzBA3veF6ckrH7pq0iRzeSIOMvKKeGTXt+s=,1,31
1,41,0,0,99.0,99.0,0,31,26.0,26.0,26.0,26.0,26.0,26.0,3,3,2,2,3,3,2,2,HSMSty/cJ7R/6fNh3rk9JqYL+KHsMZ0VROHYbmjVGBs=,1,40
2,35,187,2,300.0,300.0,0,306,8.0,10.0,6.0,376.0,734.0,18.0,2,2,2,2,2,2,4,3,IfZXVCMWqGWPDv1qxbHPSKJ8oryc24beh3kIRPb07eg=,0,29
1,38,195,1,894.0,894.0,0,195,26.0,26.0,26.0,4.0,4.0,4.0,2,2,2,2,3,3,4,4,IfuacLzJRCGZa2h1kFK4ArpP85pxANXQTJh1qdAvGSg=,0,34
1,41,0,0,99.0,99.0,0,30,54.0,54.0,54.0,52.0,52.0,52.0,3,3,2,2,3,3,2,2,JSyZi8/AJwWR+3c2glkMnu/t9A4oBEo/poPU3e2w8Qs=,1,40
1,22,195,1,894.0,894.0,0,195,6.0,6.0,6.0,28.0,28.0,28.0,1,1,2,2,2,2,4,4,JkghqZ/eFdHZ+eWfE6HxzPgd33NzpzpUBFFy/Gjs0/w=,0,12
1,36,0,0,180.0,180.0,0,60,42.0,42.0,42.0,26.0,26.0,26.0,1,1,1,1,1,1,2,2,KujJEYVRJ6e3ps8okyj+2CzFkBUGCZSoOZXGZEX1WLg=,0,30
1,36,0,0,180.0,180.0,0,30,46.0,46.0,46.0,14.0,14.0,14.0,3,3,2,2,3,3,2,2,MoD21eWqP++X6K09FuQpzyFUhyKv9g00M0wkbpXeU/I=,1,31
1,36,0,0,180.0,180.0,0,30,1434.0,1434.0,1434.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,OIgxRke6wQvXfRLA9eeaBClJImeLXuoMhw22K1cmCLQ=,1,31
1,34,0,0,149.0,149.0,0,30,762.0,762.0,762.0,56.0,56.0,56.0,3,3,2,2,3,3,2,2,PC8lopsAakFCLPzoNj8DS4//H9ZwITDNJuQwj7kJEyI=,1,28
1,40,0,0,149.0,0.0,0,30,32.0,32.0,32.0,34.0,34.0,34.0,1,1,2,2,1,1,2,2,PZm/iQGfgrUfwtaB4KENhTfhnxyq4QlOODl5UXIEy3g=,1,38
1,38,0,0,149.0,149.0,0,30,20.0,20.0,20.0,20.0,20.0,20.0,3,3,2,2,3,3,2,2,ZA9544OxD36xO7f+42CZKoq6zdWw1wCc4yk4f/QYNcQ=,0,34
1,22,195,1,894.0,894.0,0,198,18.0,18.0,18.0,8.0,8.0,8.0,2,2,2,2,3,3,4,4,caGU+95LX9FI/Om209xn0LMKvOf9PuDgvK8paFCDyOk=,0,12
3,33,0,0,149.0,149.0,0,194,278.6666666666667,774.0,6.0,18.666666666666668,44.0,6.0,3,3,2,1,1,1,3,2,dWo36UiUKZpdXJBU8uy0is/R1SilwljCDvEZAzWTJyA=,1,26
2,39,0,0,149.0,149.0,0,71,23.0,42.0,4.0,24.0,46.0,2.0,3,3,2,1,1,1,2,2,haRPtJ57vDm3ssnk8EggeiFwn1zmyhwL2a1DBl1mhE0=,1,36
1,41,0,0,99.0,99.0,0,31,38.0,38.0,38.0,38.0,38.0,38.0,3,3,2,2,3,3,2,2,k+OhCDwE2NGsmDLYuwN6t74Lu3blCtHEYHETTmHEewA=,1,40
1,32,180,1,536.0,536.0,0,183,18.0,18.0,18.0,18.0,18.0,18.0,3,3,2,2,3,3,4,4,p6wgM6Ex+d3TOJCX4E3GULpxGhH3KdbbuPojaAOxTwo=,0,24
2,39,0,0,149.0,149.0,1,93,51.0,54.0,48.0,14.0,26.0,2.0,3,1,2,1,2,2,2,2,zAyR0VruO7J1b2eXy1F4GxzPnxWyXMmW+iX/nzFDbfg=,1,36
1,34,0,0,149.0,149.0,0,30,30.0,30.0,30.0,730.0,730.0,730.0,3,3,2,2,3,3,2,2,zgKaIy8ZMTBPPrJ+mD0GSz9gvjBPI8HOCSZfOeW4rvI=,1,28
1,32,410,1,1788.0,1788.0,0,415,16.0,16.0,16.0,754.0,754.0,754.0,2,2,2,2,3,3,2,2,/rCs8cfliqPvb9EeikqwDRr1uzk7SYJtrOECuETyjDs=,0,24
1,32,180,1,536.0,536.0,0,183,10.0,10.0,10.0,38.0,38.0,38.0,3,3,2,2,3,3,4,4,54qqoUOuSM7k+0a22KFMUKDJvVvhMO2sINAe5t/QGO8=,0,24
2,36,0,0,180.0,180.0,1,31,19.0,36.0,2.0,14.0,26.0,2.0,3,1,2,2,3,3,2,2,9zWKK6WMgv8dzR9YuU8/Xb3Zl0oHvAVIsplEq2SSD7A=,1,31
1,40,0,0,149.0,149.0,1,2,26.0,26.0,26.0,28.0,28.0,28.0,2,2,2,2,2,2,2,2,GbTgASYRaP+vkGYD64s6M/xImSEo3EKnoO710b2mm5w=,1,38
1,41,0,0,149.0,149.0,0,31,10.0,10.0,10.0,8.0,8.0,8.0,3,3,2,2,3,3,2,2,HdZ1F7iSHtidF3vVszRU3whKZ5i1AxA1Mnivfdp3BKU=,1,40
2,41,0,0,99.0,99.0,1,31,30.0,40.0,20.0,372.0,724.0,20.0,3,1,2,2,3,1,2,2,QrXjidf3LRDha4LX5dKcET3oJxK71EQ+fOVtPihGivQ=,1,40
2,36,0,0,180.0,180.0,0,61,23.0,44.0,2.0,46.0,58.0,34.0,3,1,2,2,3,3,2,2,TgfBscthrz6XpC41wFOLuzDrFWwRJXfvdMb3wOO2sS8=,0,30
1,41,0,0,149.0,149.0,0,31,54.0,54.0,54.0,0.0,0.0,0.0,1,1,2,2,1,1,2,2,U5t1Sjk+F/HkPoeOKIIaHJ3sFWczjx902pirNvJljX4=,1,40
3,39,0,0,149.0,149.0,0,185,13.333333333333334,34.0,0.0,36.666666666666664,56.0,6.0,3,3,2,1,1,1,3,2,YEvbrwx/puLJe02fPJ04e5RuaS5jzB51inmHossbV3o=,1,36
2,17,300,2,300.0,300.0,0,187,29.0,40.0,18.0,32.0,38.0,26.0,3,3,2,2,3,3,4,2,ZUKXneSNEaxFCOeNQpy/ASblSN4kqGnM1+Y/eWXtPMs=,0,7
1,41,0,0,99.0,99.0,0,32,0.0,0.0,0.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,aQNyEWT8k1FEXh68g0UNJc35Y8jEMEGQiTDs1/m5rjw=,1,40
1,28,70,1,350.0,350.0,0,72,24.0,24.0,24.0,0.0,0.0,0.0,2,2,2,2,3,3,2,2,dEeUczMlEM42RArCO6lyAis2IPsaIMnnsdraaXH4NEM=,0,17
1,41,0,0,99.0,99.0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2,3,3,2,2,ee6sw7CMJzXyZAS6MzylGa5mjp+Cxp6MVYrqCFFRme4=,1,40
1,41,0,0,99.0,99.0,0,31,12.0,12.0,12.0,16.0,16.0,16.0,3,3,2,2,3,3,2,2,hwVa9dt+RhtEA7Ow3npG1xgwFjnLT5bddQcXu+DZMT0=,1,40
1,41,0,0,99.0,99.0,0,31,40.0,40.0,40.0,2.0,2.0,2.0,1,1,2,2,1,1,2,2,hzH+NubM5du6gDRxVu+WWpT1ByOjF+ji7UnLkVkwmTc=,1,40
1,41,0,0,99.0,99.0,0,31,2.0,2.0,2.0,8.0,8.0,8.0,2,2,2,2,2,2,2,2,j632IXPrnE4F5AYbtrgiZvnTqWLbvFLkaviiaGMcGXQ=,1,40
2,40,0,0,149.0,149.0,1,58,23.0,32.0,14.0,25.0,28.0,22.0,2,1,2,2,2,2,2,2,qKeZLRJq35+cOYmaRVyppay4E2DalHekyHCggemOd6w=,1,38
1,34,0,0,149.0,149.0,0,30,16.0,16.0,16.0,16.0,16.0,16.0,3,3,2,2,3,3,2,2,uUdpVsoonFpgsxc3KezhcFsR9pOKiq1FfM60xAB9ppE=,1,28
1,41,0,0,149.0,149.0,0,31,24.0,24.0,24.0,30.0,30.0,30.0,2,2,2,2,2,2,2,2,vjcJSbtmIHFYSLMfbHTnIWj77fN7wVo75H3axai1Mu0=,1,40
1,38,0,0,149.0,149.0,0,30,40.0,40.0,40.0,40.0,40.0,40.0,1,1,2,2,1,1,2,2,/lmzOZlqx7QOua6NomxumOP+3WfYraVNoxkX78kgptc=,0,34
1,41,0,0,99.0,99.0,0,31,42.0,42.0,42.0,24.0,24.0,24.0,1,1,2,2,1,1,2,2,0KOH4Nr7l4zaEfTnyYHXHrxhy6uq3RIznSu7Q1l6h6s=,1,40
1,41,0,0,149.0,149.0,0,31,54.0,54.0,54.0,0.0,0.0,0.0,1,1,2,2,1,1,2,2,AGKMwIyag8jMfA5Fqw6x5jq/HTrDLbnVXeFrPUPLEjw=,1,40
2,40,410,1,968.5,968.5,1,827,36.0,40.0,32.0,731.0,740.0,722.0,3,3,2,2,2,2,2,2,AaHDDE7ieGTVaT4gpCQhAoPyqawJJd8+I86hklo9nAg=,1,37
1,41,0,0,149.0,149.0,0,31,690.0,690.0,690.0,42.0,42.0,42.0,1,1,2,2,1,1,2,2,CqC6/U6OV2NqDUXrKkzr0pUuzTIhn9i9B/mWRiGjRVA=,1,40
1,28,0,0,150.0,150.0,0,31,22.0,22.0,22.0,728.0,728.0,728.0,2,2,2,2,2,2,2,2,OYor59WmAEzXJPCKwmcIPUC45F4llO+2wbbqw4b+BKI=,0,17
1,20,100,1,480.0,480.0,0,106,36.0,36.0,36.0,6.0,6.0,6.0,2,2,2,2,3,3,3,3,TotbNxPUifAoL9diWEMXcRnBgKDStI/a/SdXcf5WhfQ=,0,10
1,41,0,0,99.0,99.0,0,31,26.0,26.0,26.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,UJVCStw+Gpsqcgir2UNWGW9uqntCww4ZYUJ7YuSQewM=,1,40
1,41,0,0,149.0,149.0,0,31,26.0,26.0,26.0,24.0,24.0,24.0,3,3,2,2,3,3,2,2,UdDyiXux1ZMMCfOSvUeLJxEXS17o4qRggmzQzBdsRT0=,1,40
1,41,0,0,129.0,129.0,0,32,26.0,26.0,26.0,24.0,24.0,24.0,2,2,2,2,2,2,2,2,VCm5QAxBz6joygc2k/J2xO05Y+PHP6MpzIoTVMupg0g=,1,40
2,10,0,0,149.0,149.0,0,123,25.0,32.0,18.0,29.0,34.0,24.0,3,3,2,1,3,3,2,2,VLiO+0YPHnt8+7gN9RSnISuHFzXyM3WwXksbvZT/+Z4=,1,0
2,40,0,0,149.0,149.0,0,117,30.0,48.0,12.0,50.0,52.0,48.0,1,1,2,1,1,1,2,2,Wzvjm9FCZVzuB9MZf/Xa7VWWBn7Bn451hpl0wJb05bA=,1,38
2,36,0,0,180.0,180.0,0,65,26.0,48.0,4.0,5.0,6.0,4.0,3,1,2,2,3,1,2,2,XjuqY7F/mP+Lj5u4FkZFU1O4DD1saGFlL8Ka15KMack=,1,31
1,41,0,0,99.0,99.0,0,31,4.0,4.0,4.0,28.0,28.0,28.0,3,3,2,2,3,3,2,2,YklyGdVJ7f53L7NwGx1VhGakDeYQY9soBa5XyEVyynY=,1,40
1,41,0,0,99.0,99.0,0,31,34.0,34.0,34.0,34.0,34.0,34.0,3,3,2,2,3,3,2,2,bNJL4lg0xnMUlcWgXL+RSAnEiDgxLeX3hhfpgn7yU4E=,1,40
1,41,0,0,99.0,99.0,0,31,20.0,20.0,20.0,16.0,16.0,16.0,2,2,2,2,2,2,2,2,dVz1V0f90VLYGweH55d9liRNRkHwJ/3Gc4Opuq6UKl8=,1,40
1,41,0,0,149.0,149.0,0,31,22.0,22.0,22.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,hgkeLo1/VzqhV2rBkQNg3HAhchkAYf9E7XsZNgzMLvM=,1,40
2,36,0,0,180.0,180.0,0,63,22.0,40.0,4.0,21.0,22.0,20.0,3,1,2,2,3,1,2,2,kaosS7orZMAzhS4U6EAQYABqIRtv63eqPySZmvKvPBo=,1,31
1,40,0,0,149.0,149.0,0,30,18.0,18.0,18.0,14.0,14.0,14.0,2,2,2,2,2,2,2,2,mSuOuztzaeMH7nIfRmiBu5Df3Ljt59CsvZ6RE+QPo8w=,1,38
1,41,0,0,99.0,99.0,0,31,34.0,34.0,34.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,mYlW2bBZ1uFfDT2nzYgnT2m82Ar1TKtP475J2+xsduI=,1,40
1,20,100,1,480.0,480.0,0,105,24.0,24.0,24.0,4.0,4.0,4.0,1,1,2,2,3,3,3,3,oWU5pwmtY4kJpfNb6rHBiLKhlpyucL9gRvrdgQXA2Yo=,0,10
2,39,0,0,149.0,149.0,1,73,17.0,28.0,6.0,3.0,4.0,2.0,3,2,2,1,2,2,2,2,ozcGRap+2YP8Xy9EeJ4Pwl/Gfxs5Js8txhojctg0tew=,1,36
1,41,0,0,99.0,99.0,0,31,0.0,0.0,0.0,30.0,30.0,30.0,1,1,2,2,1,1,2,2,unPuWFye4SR23K7eJotQAs3RRHF0YNC7zomB8lH+oLI=,1,40
2,40,415,1,874.0,874.0,1,828,718.0,720.0,716.0,716.0,722.0,710.0,3,2,4,4,1,1,1,1,zxM1T0lHM6ubvtLPtQ9Lv9Nu1zKUpuKi8tVs2alMs1g=,1,37
1,32,90,1,298.0,298.0,0,93,16.0,16.0,16.0,18.0,18.0,18.0,2,2,2,2,2,2,3,3,3OQlaIR+nWW/nvpb2v7x9CCEye2E1R4busxL8i5ijXw=,0,24
1,40,0,0,149.0,149.0,0,30,38.0,38.0,38.0,32.0,32.0,32.0,1,1,2,2,1,1,2,2,5jBFmhpLP+UMQQLykVy9oimrW1pm0/zCY5tKYTfkOTw=,1,38
1,38,0,0,149.0,149.0,0,30,44.0,44.0,44.0,40.0,40.0,40.0,1,1,2,2,1,1,2,2,A0I7Zfd+R6kIeJ6OUdWrpmVQCqjWKwpvggGdyDJbb2k=,0,34
1,32,90,1,298.0,298.0,0,93,1458.0,1458.0,1458.0,52.0,52.0,52.0,3,3,2,2,3,3,3,3,E297LuaVCi4SIB6GdGjUww6CUzyIUSmFe9D4eKx5wMg=,0,24
1,32,90,1,298.0,298.0,0,90,30.0,30.0,30.0,28.0,28.0,28.0,3,3,2,2,3,3,3,3,HWGreNIO3ML9BCvXlEm/FKiIdFidULHu97s89Tqh4H4=,0,24
3,17,210,3,200.0,200.0,0,162,12.0,22.0,4.0,15.333333333333334,30.0,2.0,3,2,2,2,3,3,3,2,IvPxQfMLPUO/nerGpqjFtpYTm9auw9rSVsdqS//fPVE=,0,7
1,41,0,0,99.0,99.0,0,30,32.0,32.0,32.0,30.0,30.0,30.0,3,3,2,2,3,3,2,2,M5n53UOBwPTtAJzTocWHO8Dj8Ab11qP5n+5nXc/OEWc=,1,40
1,41,0,0,99.0,99.0,0,31,30.0,30.0,30.0,28.0,28.0,28.0,2,2,2,2,2,2,2,2,V1rx34YLnAd67o7WzpmYcMs3qrq2O/CLIVi6ZxEZcxE=,1,40
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,8.0,8.0,8.0,2,2,2,2,2,2,2,2,WEH3a0WVKZIb6vBhF7HWOHi1bzb1oiEQa8omOMGza6k=,1,40
1,41,0,0,149.0,149.0,0,31,2.0,2.0,2.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,WHQ2xqm8H3CfwqRbD011g4T9RNLtEXg0GB97SRFBbH8=,1,40
1,41,0,0,99.0,99.0,0,32,0.0,0.0,0.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,cTh+EloBVUswNnQ1XbgMm3eiEh3P0rTfV84C0Dhmeik=,1,40
1,41,0,0,149.0,149.0,0,31,32.0,32.0,32.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,iKm7ov7eh6tqyJZBORKmXBwvMEC+G37RSe3CD2jb8KE=,1,40
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,20.0,20.0,20.0,1,1,2,2,1,1,2,2,j7DIEnNPXCETL8m9/o+oK+UKJa8rzpDlPG/ST/T3bls=,1,40
1,41,0,0,149.0,149.0,0,32,16.0,16.0,16.0,16.0,16.0,16.0,3,3,2,2,3,3,2,2,x/8smIyn77Q/nDez4PK/2iQmC5ht4lgOWazshVPQ0Us=,1,40
3,39,0,0,149.0,149.0,0,191,28.666666666666668,54.0,6.0,25.333333333333332,40.0,2.0,3,3,2,1,1,1,3,2,xSqLnGiOpwC2lCFRG0dSLdTius8+N2N5tFzFM5Bnz08=,1,36
3,41,0,0,99.0,99.0,0,185,18.666666666666668,50.0,0.0,22.666666666666668,52.0,6.0,3,3,2,1,1,1,3,2,zrhQzWz7XjGSZm7lbR2N3sNHqjdcBWW7R+vb1MyKfGU=,1,40
1,38,0,0,149.0,149.0,0,31,28.0,28.0,28.0,24.0,24.0,24.0,2,2,2,2,2,2,2,2,//o3boPwrku6PqJbYkvdQcjJjAf6dqcNyXq8KaUEgS0=,0,34
1,38,0,0,149.0,149.0,0,31,38.0,38.0,38.0,36.0,36.0,36.0,2,2,2,2,2,2,2,2,0Hgr4IK3rUvnmqU/RdaDSMucu3z+zbO7X51n2Er1cuI=,0,34
1,41,0,0,99.0,99.0,0,31,42.0,42.0,42.0,12.0,12.0,12.0,1,1,2,2,1,1,2,2,2CPAAeQvwB0O6U8YBSQL0h++aHFiFlQCLrz/WnBpcxs=,1,40
1,41,0,0,99.0,99.0,0,30,18.0,18.0,18.0,16.0,16.0,16.0,3,3,2,2,3,3,2,2,45jIVtZzbvSGusw2M4oHnFFo/aFiKK5wS6u4eMu+4tI=,1,40
1,32,180,1,536.0,536.0,0,183,38.0,38.0,38.0,20.0,20.0,20.0,2,2,2,2,2,2,4,4,4V6ioeYKxLD6+BWmMhuoDXSatKCn5UrI9Ras6LNi3Sc=,0,24
1,40,0,0,149.0,149.0,0,36,44.0,44.0,44.0,32.0,32.0,32.0,1,1,2,2,1,1,2,2,5OHac5l347Pk+gDbedKNy+RHZmsXDyYYH/4d08CaFqA=,1,38
2,41,0,0,99.0,99.0,0,123,16.0,26.0,6.0,17.0,34.0,0.0,2,2,2,1,2,2,2,2,AgxdAhJTHy0OMuDtlV1Y0ORhWx1yaTmY4opBlusYdV4=,1,40
3,39,0,0,149.0,149.0,0,185,23.333333333333332,40.0,6.0,36.666666666666664,60.0,22.0,3,3,2,1,1,1,3,2,BZLzkCH+7wcWqF5Mo/xfBNriy8zUy84Bjiqppq9IOoY=,1,36
1,40,0,0,149.0,149.0,0,30,6.0,6.0,6.0,2.0,2.0,2.0,3,3,2,2,3,3,2,2,CKIB41FHpDfTDVpjF/QKO1R/DaAL+4paHRFc7jpYb2Q=,1,38
1,34,0,0,149.0,149.0,0,30,54.0,54.0,54.0,52.0,52.0,52.0,3,3,2,2,3,3,2,2,Ckmja/y2MtvwuYNcxK0n/bjtLvn18IlyEIjOwGdmfBQ=,1,28
1,32,410,1,1788.0,1788.0,0,413,2.0,2.0,2.0,698.0,698.0,698.0,3,3,2,2,1,1,2,2,DJ1V8ivhC0FfYUQz+YWqPCTaLjhvB/bZo+qfYgvUyfI=,0,24
1,38,7,1,0.0,0.0,0,7,22.0,22.0,22.0,6.0,6.0,6.0,2,2,2,2,3,3,2,2,DK2CNpbWNNRPHxf/Wig6eR4skNzhHUp0QoQLES2BscQ=,0,34
2,39,0,0,149.0,149.0,0,105,29.0,54.0,4.0,25.0,34.0,16.0,3,3,2,1,3,3,2,2,Fxsie2vSz9dFZDAQHjPnluzarbXUG0I7kpKm+8s3qbU=,1,36
1,40,0,0,149.0,149.0,0,32,22.0,22.0,22.0,26.0,26.0,26.0,2,2,2,2,2,2,2,2,GB9XWQQuCn5rtaWHmlY6tzn8u5aq9WaONUTVbbAJpQ8=,1,38
1,32,195,1,894.0,894.0,0,198,20.0,20.0,20.0,10.0,10.0,10.0,3,3,2,2,2,2,4,4,GHDHH8dLo3Pty60JKZCPY8AUYWrXg2JzEPbnQZoCj9s=,0,24
1,41,0,0,149.0,149.0,0,31,12.0,12.0,12.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,MdHrmHkDXPAQOygKFbhlPMkOZiVjZ79bMrOUPWLUpwE=,1,40
1,30,0,0,129.0,129.0,0,32,22.0,22.0,22.0,32.0,32.0,32.0,2,2,2,2,2,2,2,2,OBZ1ry/TmH2E0bU397jSs9RG++7km5Bz4j71aWG+Qs0=,1,21
1,38,0,0,149.0,149.0,0,60,8.0,8.0,8.0,6.0,6.0,6.0,2,2,1,1,2,2,2,2,OKzrPSCSfV/aNsctY2yM+GH0iwyooo7ZsjyZYDFX6PU=,0,34
1,41,0,0,99.0,99.0,0,31,32.0,32.0,32.0,32.0,32.0,32.0,2,2,2,2,2,2,2,2,Ot/UMpSbK6qDyaXJjvuCY6/c0Nu0zsLgsFZzL79PSk8=,1,40
1,41,0,0,99.0,99.0,0,31,10.0,10.0,10.0,714.0,714.0,714.0,1,1,2,2,1,1,2,2,R3p6QfCLax9T+ACsoDcNEoDa+REud0uCHwmxi4wx4RI=,1,40
1,30,0,0,149.0,149.0,1,0,22.0,22.0,22.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,ZTBKpFMxis/itru/25fmCqKYg4zsBL2TXehmBq6VgiQ=,1,21
1,40,0,0,149.0,149.0,0,30,0.0,0.0,0.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,dcXWG0EUdjrtOlmVo+h9o0btncUSbv4sXzGMo52MdQQ=,1,38
1,38,0,0,149.0,149.0,0,30,24.0,24.0,24.0,30.0,30.0,30.0,2,2,2,2,2,2,2,2,dn7Gmn0abdJzfr96r3MrK7hFx0AZyUDZ8xqmnWv5wOQ=,0,34
1,38,195,1,894.0,894.0,0,195,22.0,22.0,22.0,44.0,44.0,44.0,2,2,2,2,3,3,4,4,e+/9jI9Vu4ayLEeVgX3LZbadvkG57VChpFlc9QpD9aM=,0,34
2,39,0,0,149.0,149.0,1,64,17.0,30.0,4.0,38.0,44.0,32.0,3,2,2,1,1,1,2,2,eEUCLh/Mfys5UFKdaEAX2FZu/f88UiStiu/Fa5lcswo=,1,36
2,41,0,0,99.0,99.0,1,31,28.0,50.0,6.0,27.0,48.0,6.0,2,1,2,2,2,1,2,2,k2t5WOYVAjGalDtiIAnlT6jJdw8cgwWE7xrSvYW5GBI=,1,40
1,38,0,0,149.0,149.0,0,30,20.0,20.0,20.0,730.0,730.0,730.0,2,2,2,2,2,2,2,2,mvk2QcA7pn1qPjvLGNWqiKz36cA9EtOuhYu44FmKEN0=,0,34
1,41,0,0,149.0,149.0,0,31,6.0,6.0,6.0,6.0,6.0,6.0,2,2,2,2,2,2,2,2,rWjDAIsk1QBR5qvBSBEhFgKfyF5Nt9z9Px3EC2LHIn8=,1,40
