msno,city,bd,gender,registered_via,registration_init_time
NuSdOzkfoK2tt0mxmfIWbUyoQ79ctqNLRT0Gjo4xA1c=,4,30,male,9,20121106
Jt958cPR/3z1xSPoU0EKz0HVBG/SHs01osyJKIRnpVQ=,1,0,,7,20131129
Ujv2usV7Yd54eS9ODZoN9jqXlNGI8PQrjv6GMgry1V4=,22,33,male,3,20160822
MnWs0aYDFnW/9WRg6DK5HCiJCDA8XiaC/sLLzHYZzYE=,5,29,male,9,20110925
Nz58NCnrO5MfyuaXt3QY0u4HRbF1VTOZ53Mg1FPTMDE=,1,0,,7,20160727
Nt/S6MoPdSJSCc7RQf4e4D5h7s7VLVQED0a1hYcuNYk=,1,0,,4,20160806
Qby9O+iK26y6Hw4qaH9Hvhv3nGNA7ZcJFzNlDILhPV4=,4,28,male,9,20160809
PTt00e0lfRwdkNWHH68mtsF8TdIt7UBseSrCN9azGpM=,9,38,male,9,20111215
Uth2pXu1ypLZ4I5mEwpvpesfrluDOW5mWnIr/zEWVbo=,5,0,female,7,20111227
RCGVDNEVCo4Nj3vEwuHJP2xPJlWiE5vFWRkwsBIe+MQ=,1,0,,7,20151210
PhatHJzTgKpB4smqT+oBNT5mz7YdYpZBgVqqneoo8us=,1,0,,7,20160817
TfnPPqcjWy3Cpp8pjdnc2muAfMvXvPK/IkEVBfpAJqA=,13,44,female,7,20150315
Jv0Mh6cR16YgRAoHA5H4c9C9C+AeA5di155cUsfLgdI=,1,0,,7,20160716
LhJ0n6GOV1nLMYlgybtLCJjl1n+5+H1sfLsuin0QUpQ=,1,0,,7,20130626
OuFgeP6hE//2WJ4d639ypQGXWvGouqZ2vJfrQJXM1bI=,13,28,male,9,20070613
PJDuWiMCGbmwyFbaSJJ1wR3dXJ4DiDQ3NBorEdMqF5c=,5,87,male,3,20141005
QHypxL4j6JmqGEgkpjaG7AWGI6n3I1Y9VwvCHfswdi8=,1,0,,7,20120328
L0X/u5Xm1gvEW3+S+DDhswyaVTltrnrY5vmpUauFJSs=,22,0,male,3,20150828
KyYLGQnkfWH6BclMVIGzMZo6x7cGs1dJjbD1FuZYgNo=,1,0,,9,20150914
K3IXxgOTGlkXzVCqH97xheSO4eoyPl6SGwLVgMEMyJs=,1,0,,9,20150517
Menei2YeVTk/9P7K8haVHC7wwi1zbJ0QEXi++L2KhQo=,21,74,male,9,20100807
RyI35rmRKNKuwSGntwOZr7rdDRXu/RtMFTj9XSmUQLg=,1,0,,9,20151209
N5HT9ovTIGsxVR0JOHB6MCKuXTLgDJgD/1sqUjDroy8=,1,0,,7,20151211
TRcNf6bZB19glQOB+I81ZLMpB2JGfirJW+P9zjMqRy8=,13,22,male,7,20120916
O7OZFuNpv/LW1m77XH6cR29lIKkhXs49DhIfNMfx/yQ=,13,23,male,3,20121113
SoFf/s2YzVjp4Rh6PAPw5G+bYdjwum5ZBBaG9sl0Bi8=,15,32,female,9,20080703
S487VkeK6tw7a3thojR62iflKjUnJMc8FaDSNrme/KM=,5,32,female,9,20080920
P0nOg7vij1VmFg1Dhk0oxzliMBdSeUDPi7wQTttLWl0=,13,27,female,9,20081001
UcVsELSF9hwHDOWPjukvUjOB13HT8tSB4rHIHTTAuuU=,13,0,,3,20120703
PKfhm4/RZVfb6+aNcaD93h/5LEY5zIeHkqKDf5xJ/I4=,13,0,,3,20120707
Q7tASTf1LoWhNhzRMBWJm1dh2KBJsDlXs9qr9r2bJNo=,21,24,female,9,20131111
NuW7CQe1v3J69TcUf1uTLckMTqiSh9JLCuXOaxV4DIc=,13,32,male,3,20140814
Ppn3RHfmFI/EX9gbsp7qg8CHIstnkM06gTGLDIiVLFw=,21,28,male,9,20080830
QJUx0ZOBY/JKMxFssyqcStDkvnC5Fl5RpqdfRV4/9h0=,12,22,male,7,20130524
OlRBKF2EM22ylbyN2/XhGtOIze5Lm/ufMqro0d4VZU4=,14,0,,9,20130528
N1A3av1S38t6yejRaUwjHG3GIg9tt3btu7IPeALVFCQ=,1,0,,9,20150815
QHyrLnhzGvYGWxTto2iN/DFZ/BaNa4/ovBQ49UQ84fs=,22,17,male,7,20150822
NT9Ndi1LE14x0MBJZlG6uGEIEq6QUPjY2j5CM+5o1Qw=,1,0,,7,20160914
UWCuh+0IZ4I8UmOpScIWk66vurJNxAm0vZ5FnEt9en4=,1,0,,7,20130828
P2JHqb3B3d4KeUzxYG411P7sIx5FmRw1pqKxdtDOE/M=,1,0,,7,20130709
Sv66Kw2zTwF9zsKdasaKH1nmhKeLmtWo4VgCVzaR8J4=,1,0,,7,20160810
SGaoPAMIvAi5ChnlYjwbtIqza+tZUwkh4jWOfZ6pmwE=,4,23,male,9,20160202
V0caZTipU8ED1verhnM81ZPRDCrw6ehNuLJVNjefxNg=,1,0,,4,20160920
P4+VCVk0tw3VCt76SyHa2gXEWwISr4BU9k51HEdEGLQ=,5,71,female,7,20161030
ScIzb2I5sV+E5l1DZRLGPL+IO1b1p8kghuvfwV1m1fA=,5,19,male,9,20101028
QMEaNcFAmXwn2LWmT2DvNxPF+JOVxs3acmxaGPD+MMU=,6,0,,7,20140110
LmvMiSY3c0YKsPrwzjRJsh3KxcVVPrA7Rgo3V2rhbZU=,1,0,,7,20140115
TvE2jdBlE4bLGEqkKje0QyM+eIv4jpi9MjCQV+U6HUg=,1,0,,7,20111216
OX7BQRO3c1vifLqYM2lkcx1MWOjqNZSeiH5OS0cig98=,1,0,,7,20151230
M+4SH8c5uVEmq75nyfpY+l5os3SeOBixt8iInBUoZ+0=,22,31,female,9,20080318
N7BsxrhOUC7RRljAewwJR5EZDEB+XTOVgSHUbJkJ9is=,1,0,,4,20160920
V4wl7N+0Vf3ta6e+I5sbz6yIszALpQei7o3dYJBrY/4=,22,27,female,7,20130315
RZ/C/MxgJagNvzMNGeIwN7jj4PhFx2eHm625QWn8FAk=,13,35,female,9,20050918
UsiyM1MCoDuQxGR3fNNquQYVg8OHL9MR3QNL0c7JyfA=,1,0,,7,20160116
LDOp3X2IF9pHilcYoZe0ulBkmk2NaxncYjrX54oftKQ=,1,0,,7,20161001
TUvtfLiRkgXTuW6SQ1nCSXQI+KrWlBXPi6jAKf6tiko=,5,32,female,9,20070522
Urzyt+jMV8oH44cw3RAZot54xND6dD8wFaei3n7cr2k=,4,20,male,7,20160306
SJT6mTi90ViJJGEskyqLYXYAOBpVR/FRLjnsVOijE30=,1,0,,7,20160308
RMdB5go3wcH7mndNb6Vzza2ap5ij9icLw9l0RL/OvAI=,4,29,male,7,20120619
LGWq/8dDrKm5uMPGRKk6CeXmwpxGq9tUl0hmAGyHDsU=,1,0,,9,20150526
RVNo3auLgc4zfiU2SumjBFPE7SqkfbYUAzc8bCuKsd8=,6,37,male,7,20120306
Ue+shzXQjzvchMbk+IsQw+Kmg/FI0DLGjsisGeSFYOQ=,1,0,,7,20120704
LphLrWZmpB3rxx+rQTlDCxIBjYi+mUTq/Ui3PnQcsko=,13,31,male,3,20120807
PiMG43eY/163O4Mk0rSr6BNUBi0OIygmJL3NWAYe+Go=,15,34,female,3,20120811
SbDwU4MYnZBdcndq5u9wHhFDPVIvWjR+6/6IrHeBoJ8=,15,29,male,3,20121203
QD8U7AQfh3rnYpUHLeXWUYnUfl8mYhnjhMmaPTH5P8o=,15,39,male,7,20160308
NEaTZrxfN+D/qRL7eqQ1Kk98XOqgIuhvoYnWgpjBSqg=,8,26,male,7,20110802
TX1hCLoGlaAnBJHt1KTZNzKnO7st3uBVx+p+UWFk1d8=,1,0,,7,20130630
O4Z5DD2DY5rcndZa3mSU3LkhorGHp+rLdfMccKRdajg=,22,50,female,9,20140116
ULtfhlnVSvDIw5HboY/SB1krjU/rBUD3S93fX+8SZw0=,1,0,,7,20160725
PiygFgHTukJt/HL0Pm8+io+Hsim+6yk1P277qa08FHM=,11,32,male,4,20151225
SOh1zintFAK4O0aS3saRPjX7qYwN1mkTxwN207cllDc=,9,0,,9,20150915
S3qF64SL0PEZY18ai0EMa/GQblB666vq4Y1AGFqudvk=,22,37,male,3,20150913
UdFDFnSs1CX6Q9NyPJTIqrOxlHTFSLuAivlqohoyzb4=,22,26,male,3,20130622
PoJM+Ea3/Pr5q5R/mIHnvIPUWmlqtjVHgZ07HUtC6js=,17,15,female,3,20150815
SfbF8gk8y5yM3zyCDQNP1riAJJfXJIy+JJQcFvRgb3M=,1,0,,7,20160119
NxDI4JhpIHPsD9H9hBCjxGlNptZw4VMhzkAIer5t1Q0=,1,0,,7,20150924
QJaoDnSKpaqbOGQqzFGDnMsWA3hEuiscBfDP7JQcYZk=,17,26,male,9,20100618
U9wZ+C6jSSjcNGwO5b5vjKlJ8Ip9lsG1NxPdGrjAUpc=,3,35,male,9,20100716
PpV5hcBeAOVG9oyDsb2kNH5+Ylp5zLEBGHLyAORND1A=,6,24,male,9,20070304
P92ls2aAXfjqJK3UC9q5FZOtH6wX7MXpyxJdvKTNQP4=,1,0,,7,20160526
LV6NL5aMYSjPV/sFZ9hMGaNTSMDTFtkHZpPujX6FPmk=,1,0,,7,20150131
MIvHWjB5c8PXDWkmZru90A3+vCqHz2PpxVJsObJoIsI=,15,0,,9,20150322
R/DulOxhI2L5U+OScFUtx4BE7aSvAPu/DHjvBjLwDFo=,13,41,male,7,20100922
V+9aNE4fldvKuWwv/wW7Jm+eJqamG1Z3348KnHRvLSE=,5,42,male,9,20070618
V3QY/ZkK8CMTWw2X1W9EBBzLcKdOUHawIaz8JLLEUZU=,13,42,male,9,20070601
UAX3+hxQicIGmK81otpeX/Z5TgJjh8nxh0moKdRm1Bg=,8,19,female,3,20151229
LIeTyfv3vllP6qfwus5tmbq0O3JGBHBod+ZgrtS6UOs=,1,0,,7,20130506
QkGx0evnI5TfSExdFs7Zyg9oYnOF+CUGuhQ3RN1SguE=,15,23,male,7,20150815
Qt364zLPDlcBQqMYxSdYlY0jmOrMui/n6H1V0DxPwwQ=,4,0,,9,20150822
Q27kjsD6UJS177UaU+ReDTxArauMEJKbj8b8IWVywaE=,13,24,male,9,20080819
R4hWIquzzbP+IdAX6iQfc/sAcNN6zZ9tvTI3L1MGJfY=,1,0,,7,20151210
RsWnAVEhtF21pnMNZ9CDJn6oQX9rRbRc6lUekB5lc/o=,1,0,,4,20151213
MHjkRMoAEmKSl4TSWt2ChJdFykZ3gP/1jW6OHSdaWUs=,4,27,female,9,20090428
LVLJc9AH3PRTgNnoJhrrOnEgLewSjeMW+gDitcJ496Q=,14,31,female,7,20120211
NBa0cvWpYQGC2JtgXXLY2/61t13mcuX1ii2+NQ4/ZI4=,1,0,,7,20161105
MAI+vFoov42WmOKowyAw5q49YdymKqZDIjD38mbN6jE=,5,53,female,9,20051003
LMKyIo3oScBGQXKQV57iuiJv7qWcz0kBCFHUvJ9VoF4=,15,23,female,3,20160812
MP8E621ZBDbwNo17nQypo7uWXi+UgH7der3HeyjaPnk=,1,0,,7,20160824
UOXPeYNgPQVFPoPN66AJ5DOhaRwR3V9kzaawjUGpSMk=,4,18,female,3,20160718
OSIQJ6mOa8kKKPXEbaiwufKtUqU9+8vWgLgoICT5njs=,9,28,male,9,20111215
OHnd11slar1PK2lp1qsMW3moneyM7xA08ArDiEC2/6U=,1,0,,4,20160912
Kb/F3aUd2BxwBUr9isBYF9r50s+R8RHshzGALpnM7Z8=,4,46,male,9,20080723
QrqMtVos4/5Ds8CliDMCQqNBLOxZrIjo/DyXzf04oDU=,7,29,female,9,20080919
PBZbeHZ6e7zr9356v+jdRHQTBH38/a0s+OvJVfVJHq4=,4,23,male,3,20140105
KlQ24m/muD74wWV46NGxFhwQH095p+iJOhOp4ma+3Qw=,12,36,female,3,20140116
PTSlke2WW4lyq/Qtu3sOOp4HfrYhDzYpinM7eDzWrTI=,1,0,,7,20150531
Tbw7l0F8bn9BuVgUyGaF1uEEgcEpgt+fJ6tEbGtWjAU=,1,0,,7,20160115
U/AABStlqxJ7NPilr0jjJo//G70FTJ+G9ZBFYkRpcsk=,1,0,,7,20150904
MkMyav0Sxzn0jppgdn/9q2pz80igZmMHfrjebYgPCBg=,1,0,,7,20150821
LhXh5QSc82npCNMQdaLdaPtDw1KaaoI/HnpExUKu+s4=,1,0,,7,20170116
PABWdpOHDs+x57/ha1hVG2G+BXx7rze+ecf+rmGyb8M=,1,0,,7,20140909
S/2J9dtjWdk+2hMORm4qGo4siwOd22yIHQM7H4hLuXE=,12,19,female,9,20151115
SEtRCHBy2KXSESVbLH4OysTgch8EsvxW9BlIX5c45Lc=,1,0,,7,20100608
S50aCOMkZgADl+4vQ7PjOjZ3L1UVHN6Cvutf4HlAZ+s=,1,0,,9,20161004
NmfazawAV/qRyWQL3iYtBlXvI4ejrPHqnUqQyQixldI=,1,0,,7,20131211
NHTuVJ1SDHd7JcC3DjbNd8ZH21ij2UqY9oLOu2Zl6XI=,1,0,,7,20131214
O211YWCJhPEmOH79YtDDa8QrQvKgLuZU/lfuwDB4t3g=,14,25,female,9,20081011
NrxciqoelES/0v6yBAK+gvbCPcLTgTwUNa0BMNtZOXc=,15,21,female,3,20121207
UbCjicNQDIFuvawkZVw+x2eCu3ZREk/uX2rNaTSVsF0=,5,19,male,3,20140117
Uj+8/HdGGFdYzFCAk12jHWkSGe/5avqRk1jaaqcPWpM=,9,23,female,4,20160101
RddFX8phGmt6RBMI0bND0g3lxcFVq5yKWdZAf37QVN8=,1,0,,7,20150917
MQXI7wdTKjeTOqZNB97TUMMdLCsL8HPdQ9zEnpHiGV4=,1,0,,7,20130614
LUvCgdWmta1aRWoDfRNXJX15PfFfSBNugZeiniWBHaU=,9,37,male,9,20141211
Qpw4YNb4asV9BQlX/wYLZrISBgdt6PoLLpqbehN4BDE=,15,20,female,3,20141228
Pxkz1fOW6n9BL/pBqwUFfEWkGwEqJlb3nXkIrDLsjNA=,1,0,,7,20160816
P0fIKq/g5jdibMZWcEfKypKADd3a6rXaHYCzLFWJWFc=,1,0,,7,20160903
Li3+TQdWqUzAPEpR5T1ZgkLca4nJEqLVNTnajaEfAOQ=,1,0,,7,20150505
UQ5GT9cieSvc6YQQ6PAOnfCqTNnM2XH6TTT7N9xwbAA=,1,0,,3,20120802
Q468Q+raGajjyGF1PcRCw9nHNfsHv7Zuti2RHEkQHq8=,1,0,female,3,20141011
S7xQOt2oAQJDATfol179NaRsWMhxwL9yaCD53V6H6pw=,1,0,female,9,20141019
LXxJl/GmBVOSvORV4KrrmkMUlHppmD7ashxUbX29SOU=,9,30,male,7,20130105
TbvFwj3WCQC9hpJCgIql9yiL5T0/BMHngHseKPuB0Nk=,5,24,male,9,20140601
MJ5s+pdtkEG8QcNKCLQRbUx0K1Bk/CGmfspYqM9EAiU=,6,21,male,9,20080630
UsEKCotO8TJxCqqpebLDYTde8pszNjZz2vl/NwaSt6w=,6,25,male,3,20130129
V98cJzasYBU1BUJVhV1OpbN/4+kA4kgi2MmntiF96rg=,14,0,,3,20130203
PEwV9/8k1An1ETvHl++wohFpp3GkARLQL1qFuK9mHV0=,22,33,female,3,20150425
MfXrNjM//ZfRDlWwU7WiamfMbkBV6Bzz4Y2/FK7ByMY=,15,47,female,9,20101014
KOFJ+nN8mqgqcYqZr4bbLIqoUs2co2IjNdSzdZ46KvI=,6,19,female,3,20120430
QBTaKhZyG9qHKZHKAOlU1PTsk7/t6rERfYr0fHNzD1c=,4,68,male,7,20151212
MM4W0yiEKi5GHxI3UHZjblIDFIPsNpBkXwCkuxAusYw=,1,0,,7,20151214
T/VRktko/cpQ7e3mgP9vk3upERIw0Aiu9tChlXL8V58=,1,0,,7,20140915
TUCaSd+O2IkdpuIkWkJEZ/O7524l5dQOS+k1EFUjJro=,1,0,,7,20141009
MmaSip9vRMoV6zwFX9lJ5N8+8LTu3c6J3VQv+TP8lR0=,1,0,,7,20160721
SxUR4VKM1o0pydYJwEXzz14ewYTcCjr7YWgPUApOhzc=,1,0,,7,20151230
PPemnX8SRURfl1aFY/Mn2/6ECn5E+B44MC3BOlNHJFo=,5,35,male,4,20160113
KSDZTCXVFNBMCDUDxgGy2zuU8n7RV6nF5nQoVp9Eq88=,1,0,,7,20151019
MD8Sfah0wMfcy8j69z1U5pyQySgA2dicKsIkI01rEUw=,5,33,male,4,20160303
N00zDkiSQOB6sWM3f4MLXrmzwuFTBXlSxUQpXxf1kWU=,13,26,female,7,20160313
N5p+uyo4jm+okSiUb/8XNtaAI44n2UvGLpDlH1MHCTk=,1,0,,4,20151108
O7ueKy1Wo8k64CWkxBnG4iMje0m9t3KfZMpiS2CdCSM=,1,0,,7,20150925
Ll+XXD6m//xc/cvgTLhSMNKzwF4aUC4LflATui+d2iM=,1,0,,7,20151009
RLWgZcrX9MH1fuvmrbE8Ct5fXGseQ3vZRfVxxXr+j1M=,13,42,female,9,20101102
Ub2SgpwLagqbcePiHzEyrpf170A+LpiXnM9HQOni/eM=,1,0,,7,20101110
UxIXl1ysPxUFktYfQObV7yqY5JvLM7SKFiOwYf7EcB8=,13,23,male,4,20160813
KQdIOBjs2aX/OIPdTRazqYcsJti7x3n78mBmly5gnSo=,1,0,,7,20130218
N6AFtGwMIbm+Dracfl7KMPXVTWBlkIQsWdSdXm0Fr9I=,1,0,,7,20130930
U9SvtDZpZQvgDwZKyD1vA1zWGUCawaEjcliOmDwbVMc=,13,26,female,9,20131106
T8wP8jgCdncgu6kWUvVMhcq7m/kS/gKZFWJrCsvZejs=,22,25,male,7,20130613
L/bUIN9UbU21t4e0XsIM1+NW3DARKddTmtXWXyCT/yM=,9,25,male,3,20130629
M7AxQD58H1SnWXydKBDoe+9k7qfmjX5XxzufjpFPgFI=,14,45,male,3,20130428
O7s5E6umvkJYeb7PxUaAKZzptxcZjhHpnFtK20EhDoY=,1,0,,7,20160726
R0Iou1pUDDnkx7NpKLgf1X/4i+q63g6UkI+9yHYcYsY=,1,0,,7,20130506
LjDgNprdwdrAer2w7qVMpqhNprwvKJSelyZVdCYmUF4=,1,0,,7,20150701
NgyUzNFkAr0RSshROoeDAfwlixI6yauJ5M8CAuAOPx8=,1,0,,7,20150702
LUKQFExhURT73z06eS05L0zw2Wo507OxYTLw78bjD90=,4,20,male,3,20150706
T1G5lWWNsuFNYLzI9md3TlYd270kRNXqPpnevnEQouk=,1,0,,7,20140216
M/ofkxEqUVapHLbJ2+N4xzDjCzC5JWv8AZAYM7Ve3ZU=,10,24,female,7,20160403
NwOfazRoPRp12v+8JlhpJT9aTCJvBjLikaAeFzNvKqs=,22,33,male,9,20160120
PIcs0D5XHhc+Th62QtmGBCRfI6ZXtmKYio9DlzWUmfo=,13,0,,9,20160204
U47UqZdRHcAiSeQqF/0f9BpFw2gtTzyB0D9fg38I77A=,1,0,,7,20150604
SWHQQkbOuiTjeHmTRCNJISfqE+ZlRA36vHZ6e621KuA=,1,0,,7,20150613
NtBvHu4L9mV+nbEcASGHn95mFuf7FHeR0bRGbEfzXVk=,1,0,,7,20160811
V8tg7TLpyS3UjCRRVJAEkbn9LQ4deLCwwvIggkCGuDY=,13,0,,9,20160818
S2TwG5n2QCHgWvRA2KCPvIy2SBwbSfVbLudK2uMrlZ8=,5,41,,9,20160111
MEYMNA6WOrzlSbL+n6j7GzXLecWEORmwuNotZqEeOoE=,1,0,,3,20131110
Kda8IRl0y2/4eA5p8T1bhuLJRowaSwpw1UNyPf+xQrI=,13,28,male,7,20131124
Uut6UemXooSLBd2z/oUrQBuR9H4THSVEWEPSgBp0A4w=,1,0,,7,20131225
K4yp+44+ceVRow3NuY+UFlLkvPLJkaDhTUqZsB2cEVs=,13,27,male,3,20130411
OsPNOVo19xGUUrO/7kM3pfhuNum7V/nI714mD6EZjf8=,5,35,female,3,20130429
PR40SnvDUUXYbeKBJfqBwAIniVb5zacSmu8EhzuBRNo=,13,34,male,9,20041113
RPlTez58/Q74msH6/4RFtI5rERd0oUJNParENBTlBA0=,1,0,,7,20101104
R0W7XC6KQfVlu5CnYUzRq9yWTzzpPHjv2DKdhhjEEwk=,5,19,female,3,20140109
R9o5y2gKYYAGU0vQm7t8p9VIT2GQVIRayFEH2aeRZto=,13,27,female,9,20101120
SyjM/ZANm3fI2Tg7+45LBP431x6z55Qb74DUfe/4lro=,1,0,,7,20160329
SbOzZ5aCmasTZ4dpyASnDWlNc707N6V+tnTqJRWTNTQ=,5,0,,7,20111011
TPUElNiHdprshjr18tICnLqA0TkudxB6vmQnhwng7Yo=,14,21,male,7,20111020
Ms/OBPRYqWejI+jVK0vgkJw4vFkN8MAOhJ2h+/F+7V8=,1,29,female,3,20141113
M/vZtupNo4rYi/Pns+An/mPNWVxA9rO8/AKzvm3mjvY=,4,25,,9,20150830
OI00YRIO1kxkxXYA3yd2IGdMsPZvtmmGFH8A2xMd/ic=,22,0,female,9,20150915
PNMrzMJaRKdYRRozMKpTTzj9190X1tkdqmJvDQnl88w=,1,0,,7,20160828
U2jzi5DUdynPzFN7mCVi5sl7sxgncOi5wHOVBVDrRvE=,1,0,,7,20131111
Rd1V3MTJ6OwlqK3cMxxLnRKBSJ3jrmn2/u/xBJb68RY=,1,0,,7,20131121
RRAm/oyumeKCzlJH2l3g78dbOibosWwOXfEi1/JZs6I=,1,0,,7,20120831
Or4ofuywuqM4ivm1XvkCQbG94nGFhnym7pa9LR8Zdkw=,1,0,,7,20160916
S/colRUu6FaEAvO9Gf3bamFQQdkNzTGZENrhmrkKYX0=,1,0,,7,20160918
LY+GNcQ+ZLHiPCgmvP6PR6F9GRuVXXBkPrdvLHBVByI=,4,32,female,9,20070308
S66FjlW68rQDtaI6VVqZ/SlA73DwRMgq6+u4qS1t4mo=,7,27,female,9,20070520
Nv1+U5in389CGoDwRSN0vxO1PmiO9XeNA+FtoLO9+rA=,1,0,,7,20120201
TDTQy2k/gnz9cSlNkgZh8BlMbZqKWoogZjlAqGRUPzs=,13,30,female,9,20140518
Uz2/KPDHHaHgpLUI2CdAK2I2gRhJyyYZIJ/plaRhD7Y=,12,30,female,3,20150916
Ko9QkkQae8CHjIgMXKDHbzQp84/2WiZUKahCYabzzeI=,1,0,,7,20150929
UosDA06EcKLnFAZInlfvi1RNMiQc/zba+ZbywpksDBg=,22,0,,9,20150612
SykItNwk+wMdh4UZIwPQPQmq5FLPgBx8fUXdiaS+ULs=,1,0,,13,20170117
TlqfhROyPhDtWtk7SN5HIteY4H4TUtYtJu8FX1h9YHw=,1,0,,7,20111120
UhUwpUFQ1zYh3MlFojKQZx+YM2FdHt/ohQkvvvDnJ+M=,13,26,male,7,20120508
MU8IJI6MCVj+X7vwp0Jnajw9jYwoTGUis2GqQyGxVoU=,1,0,,7,20141217
N05AUE3E4h7af2YWKzVHX9HbjbkmNMKSV9X1wZHbySQ=,22,36,female,9,20071116
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,5,27,male,9,20150118
N9tMClMv6fACvn7aTNTD1KS1Tb/qq7gTR9i6zvWr1dU=,15,23,female,3,20130112
NI9fLinIvnLPhoSKQj3ieCClfU6fkrKr7Z/CjKgu2ag=,4,25,male,9,20070711
U9ZobCB0khksRtH+7RkZXfWYvHjbrGBl3cXxXsmv41A=,6,17,female,3,20150411
Urk/SoaE8YSkWZDdLpQ4vSKaxfad9xGJDsHh3K6m2/g=,18,30,female,9,20090720
Nhha3RZDypTxeGUUohuTTVPz2w8HNIj+cdGM+aucHMA=,13,31,female,9,20090309
SeA3fWDN+Zcw2h3w0S/WoxqJHzNLfizQSToQJeCGkGs=,4,38,female,7,20130202
L9WknOxpt9+FvOuvXbuVuzVA9EPXPdCqwsJe4cDIfmk=,1,0,,9,20150120
L/+mUZnpFameRUpYcOJn4gnB2HriHQqX39UaFwt055E=,1,0,,7,20120112
O72MlTW8PGBx4e1kbNEsHFU3y4kHoxi2AD34HGGuTqQ=,5,38,male,9,20080320
RXzrstCPGgq8LCzzew9eA0kIucp83QLceqKbYf3e9Fo=,14,0,,4,20160829
QhbSO7Hax2lqznTCSi+1gH6qEH5qCqlk5VzZt7v/9Ng=,11,34,female,3,20130323
QIRSfZqFeHeuSiMfYZ1zaj+XrpzZTdXDOLz8vusMA8Y=,15,20,female,9,20160902
USRBV6bJyQ99p2IY7wlppo8p3X0Epnb0g4M5IcW9/1E=,1,0,,7,20160903
LrJHYNbjzum7G95aZcIXvjuzkh78ECWn3uV0FNcrdfU=,1,0,,4,20160918
P+XndktA3UaUtvUi0pO/rs+TX8IwtOxqTavMDCfF/ds=,5,25,male,9,20080127
T+wyiETmULC31ZRarCrC16wmkVQpOCW5Ja4QDEJpwgw=,15,31,female,9,20080210
Pz+WS6Jp4It6khNUZmJxFAGcI5ZbclKqGWJCRHp95KE=,5,30,male,3,20141019
O7ayVXzdsxxxWPzGj5Vc9bOext7SSa/PjfOaQrWRh8g=,22,20,male,9,20160722
QbH0a6rp23UFmDfgcp5a2a0zZbKKDVdRmAnkbSWbgEI=,1,0,,7,20161126
M2Ucl0X0CWXG4XOJg0rwqdxL2U/W2deypuMr9NDDbd0=,9,20,male,9,20111215
QWeVnDMTadvtUx0nSca6V5+2rVu6TmhY14X3xKFRG8w=,22,24,male,3,20141024
KjIRL59b/sFBMzRSg1taCp4gaMiLhChs+e1Kq/vYiB4=,22,19,male,3,20150213
RAS9BhMWZ4EiAAmwft02hlwEhsjC9ASPkKfkFI9252s=,1,0,,3,20121229
Ppras1juUx63E2IHMb0Ady9Hvn5GUzVEB9qDGCH3+8g=,1,0,,7,20101119
LNcGkHR95P46XawJa8VcyrD24kI62ezmmsxHJOugJv4=,13,27,female,9,20111121
Np3ghdA3DTs9yt9lqSbm6x0CTwNnnD1VG4MpDBbKsx4=,4,22,male,9,20150919
Mp3fNGjTcNTpVpju9RkUBkyBGoVZwHsM39azJmblIe4=,4,22,male,3,20130420
OpjQvQknsXZD4orij6i/9S17urGncX/syWEWfsTPcz4=,17,27,female,9,20070610
RUveICP2BhsjylTpP5guiFSVdiVyv6F1WtFAd4ocZMg=,13,29,female,9,20080728
OLrkXUWH2omUg6svtM76Lw1xlkJylm55YYfK2IUSZPo=,4,23,female,3,20150417
U/UyDyAjRq+42HfBwKJliiY7Ukb+z0Kv4E9zycX6ORE=,13,25,female,9,20130121
MnCvmU5FaX5Xl9D1C4QBR9Wl9CSE6G2bHNRYOieTaKY=,22,27,female,9,20150820
UnzVcTAdEHHA/5Sv7JFy3QRyXWlm+MFqo9Os1ATyQDs=,13,23,male,9,20110711
UWgpLIiIHHz4h1wgTEsqc1MDpQq78sF7/SWg1DwdPrw=,1,0,,7,20160613
RHODQ8wgOort37/uhdASGKQqkK5+X83PWpvsSH2SZHU=,15,17,male,3,20141108
R2ui2G9hsRbpXPa6AC0uGVW1XL5FJj5GPa6KY2PYahU=,4,26,male,9,20100314
LZyCF3qsV+2uvwhi8pkapJZyrKVj2OtY5k6Oc8XJdnU=,14,24,male,3,20130819
Na7q4DrvTVGyaMDTftUkZQ03JtHrdUy51WEoOk1wBek=,13,28,male,9,20040724
Szf674r1DM1SGJkb8lQXkl5a3t7of+uUSXdnX/exxxM=,4,37,male,4,20160607
KxrZmMcwpP/clk7PAUrTDICiwwRho4WbxhdsuKzX/kE=,1,0,,7,20160613
RgtZcYCsb9mYKX5n0ye+Zr4jynox0dvlUer/PSmByOs=,4,22,female,9,20100711
QoNnR2mDpY+sybqLsJiIB1DbJDd8OPxT9SijnCwEiNs=,1,0,,7,20150826
TlGOcZoM/jQcTmPQo6Lpnm5zJpMOMVw9/bcuqoBB1KA=,13,28,male,4,20160209
P8ObP0l3yamgvGNV+OvmGY6Qf00MRwm7caH/N6BOOc0=,13,18,male,4,20160128
QHpwyBAyi6QgF/gUOkxg9piMCP/F9+p8EqRjnF5GQVk=,1,0,female,7,20120402
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,5,21,male,3,20120715
