num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days,least_popular_days,most_popular_season,least_popular_season,msno
21,25,1.1904761904761905,6,0.2857142857142857,4,0.19047619047619047,15,0.7142857142857143,245,11.666666666666666,210,10.0,60528.509000000005,2882.309952380953,295,14.047619047619047,0.0847457627118644,0.8305084745762712,295.0,19.238095238095237,50.0,2.0,3,1,2,2,KrbtzmUxCJ61S/OfUFGdJpoSwHvsFu/5huU1iRIsBlU=
16,124,7.75,4,0.25,4,0.25,16,1.0,252,15.75,332,20.75,68625.47200000001,4289.092000000001,400,25.0,0.31,0.63,400.0,24.125,52.0,2.0,3,1,2,2,FPbJCrPoYaKSFnw+VAizAle+HBOeje5FopjVWOdLVKo=
18,102,5.666666666666667,20,1.1111111111111112,17,0.9444444444444444,19,1.0555555555555556,173,9.61111111111111,258,14.333333333333334,49206.397,2733.688722222222,331,18.38888888888889,0.3081570996978852,0.5226586102719033,331.0,26.444444444444443,54.0,2.0,3,1,2,2,FfDdqGETA5wiWbl4RIlRHs43OW5aOzkYFsGqhUbJULE=
5,29,5.8,11,2.2,4,0.8,2,0.4,55,11.0,60,12.0,13901.012,2780.2024,101,20.2,0.2871287128712871,0.5445544554455446,101.0,17.6,28.0,6.0,1,1,2,2,Bfvx9LEaRrLGR03sajv3HVFBqa84wPjaAixOvp1WMlo=
17,27,1.588235294117647,11,0.6470588235294118,2,0.11764705882352941,2,0.11764705882352941,255,15.0,266,15.647058823529411,69067.135,4062.772647058823,297,17.470588235294116,0.09090909090909091,0.8585858585858586,297.0,20.705882352941178,50.0,4.0,3,1,2,2,oD7E2OP6RLRSXXeE501WVP5wpQV1Xk4+xS+OQtgJqto=
5,11,2.2,7,1.4,3,0.6,1,0.2,40,8.0,61,12.2,10193.667000000001,2038.7334000000003,62,12.4,0.1774193548387097,0.6451612903225806,62.0,12.4,50.0,0.0,2,1,2,2,vOHZyZ0d9LF0PFOCMYABU5r9vux4ZDIKA21SpUyZRb4=
8,26,3.25,12,1.5,3,0.375,3,0.375,124,15.5,141,17.625,33238.534999999996,4154.8168749999995,168,21.0,0.15476190476190477,0.7380952380952381,168.0,28.5,50.0,4.0,2,1,2,2,tCU992UG8wiN1hVQi4cbG0XbBzDeZvZnjupSZJVR68g=
13,10,0.7692307692307693,3,0.23076923076923078,2,0.15384615384615385,5,0.38461538461538464,477,36.69230769230769,449,34.53846153846154,110658.455,8512.188846153846,497,38.23076923076923,0.02012072434607646,0.959758551307847,497.0,21.846153846153847,38.0,6.0,3,1,2,2,HaIBo5AH4f7fAxno7BkQ9ED77Go9OvxXL1eu5Xjz5wk=
12,86,7.166666666666667,32,2.6666666666666665,16,1.3333333333333333,15,1.25,142,11.833333333333334,195,16.25,45473.853,3789.487749999999,291,24.25,0.29553264604810997,0.4879725085910653,291.0,19.333333333333332,58.0,0.0,3,1,2,2,bM3UG9CRRq+N5ndRToOcRJL6bTfQ3tzWTBV0a9x7maM=
2,1,0.5,1,0.5,1,0.5,0,0.0,7,3.5,6,3.0,1970.6239999999998,985.3119999999999,10,5.0,0.1,0.7,10.0,20.0,26.0,14.0,2,2,2,2,ibIHVYBqxGwrSExE63/omeDD99M5vYB3CN2HzkEY+eM=
30,75,2.5,25,0.8333333333333334,34,1.1333333333333333,46,1.5333333333333334,2116,70.53333333333333,1869,62.3,459599.1410000001,15319.971366666668,2296,76.53333333333333,0.03266550522648084,0.921602787456446,2296.0,21.266666666666666,54.0,0.0,3,1,2,2,wA+1NPnedemey98FJ8nH+Yco137bAuQ51NtMpDUPk80=
11,9,0.8181818181818182,7,0.6363636363636364,5,0.45454545454545453,4,0.36363636363636365,130,11.818181818181818,126,11.454545454545455,32613.562,2964.869272727273,155,14.090909090909092,0.05806451612903226,0.8387096774193549,155.0,24.545454545454547,56.0,4.0,3,1,2,2,zxM1T0lHM6ubvtLPtQ9Lv9Nu1zKUpuKi8tVs2alMs1g=
5,37,7.4,2,0.4,4,0.8,2,0.4,81,16.2,112,22.4,22492.612,4498.5224,126,25.2,0.29365079365079366,0.6428571428571429,126.0,23.2,36.0,8.0,3,1,2,2,5+4YVzFnxhV87ext6UCNkY+0cWcz6HCAa0AzihCEY7Q=
11,18,1.6363636363636365,6,0.5454545454545454,5,0.45454545454545453,1,0.09090909090909091,40,3.6363636363636362,63,5.7272727272727275,11529.704000000002,1048.1549090909093,70,6.363636363636363,0.2571428571428571,0.5714285714285714,70.0,22.727272727272727,58.0,6.0,3,1,2,2,9eyWiee+pIh3Um57/ZAfF47QZqo4nDgsK8YoXfV6GYI=
17,49,2.8823529411764706,12,0.7058823529411765,8,0.47058823529411764,7,0.4117647058823529,275,16.176470588235293,264,15.529411764705882,75996.31800000001,4470.371647058824,351,20.647058823529413,0.1396011396011396,0.7834757834757835,351.0,17.88235294117647,52.0,2.0,3,1,2,2,wgrXF+jqlGj/wpsphseRDSKnW6mpJyp3FwMQ15o28Zo=
10,48,4.8,9,0.9,3,0.3,7,0.7,80,8.0,110,11.0,23753.933,2375.3933,147,14.7,0.32653061224489793,0.54421768707483,147.0,20.2,50.0,2.0,3,1,2,2,PhIJOXXv5VMamm1LDFpzrzbmHelxOnn0kixUxsCcTCg=
18,90,5.0,31,1.7222222222222223,13,0.7222222222222222,8,0.4444444444444444,345,19.166666666666668,382,21.22222222222222,85403.52100000002,4744.640055555556,487,27.055555555555557,0.18480492813141683,0.7084188911704312,487.0,25.555555555555557,56.0,0.0,3,1,2,2,jueq0zf2RACyjFhGkF5TiV2fq/30Ysdhfs/AmOUj+oo=
9,16,1.7777777777777777,17,1.8888888888888888,7,0.7777777777777778,4,0.4444444444444444,97,10.777777777777779,77,8.555555555555555,28815.285999999996,3201.6984444444442,141,15.666666666666666,0.11347517730496454,0.6879432624113475,141.0,16.444444444444443,42.0,2.0,3,1,2,2,UoaRvl/tmoQBRjDNj87cLaG8d6US0Ul/YWBAwtDCspg=
28,162,5.785714285714286,38,1.3571428571428572,19,0.6785714285714286,10,0.35714285714285715,538,19.214285714285715,710,25.357142857142858,132980.661,4749.309321428571,767,27.392857142857142,0.21121251629726207,0.7014341590612777,767.0,18.928571428571427,56.0,2.0,3,1,2,2,MJZbB+y26hiCdzr1jtnqGId2EmRu3oZBcLZtvJvnxZg=
14,18,1.2857142857142858,4,0.2857142857142857,2,0.14285714285714285,4,0.2857142857142857,57,4.071428571428571,32,2.2857142857142856,18462.567,1318.7547857142858,85,6.071428571428571,0.21176470588235294,0.6705882352941176,85.0,18.428571428571427,46.0,2.0,3,1,2,2,i1/KRVtxGz7aDRzXWvEgsD1GcS2ZmYM1V3f2AZJX4Xw=
30,477,15.9,41,1.3666666666666667,14,0.4666666666666667,17,0.5666666666666667,2172,72.4,1418,47.266666666666666,514690.108,17156.336933333332,2721,90.7,0.175303197353914,0.7982359426681367,2721.0,15.733333333333333,46.0,0.0,3,1,2,2,XV+9T/7JGHAemLLd6UTJR2GC9KWEWWK6Il598poRrzc=
21,23,1.0952380952380953,5,0.23809523809523808,0,0.0,5,0.23809523809523808,145,6.904761904761905,155,7.380952380952381,39261.481,1869.5943333333332,178,8.476190476190476,0.12921348314606743,0.8146067415730337,178.0,24.761904761904763,54.0,0.0,3,1,2,2,38Qbg51or0eLz8evdqXsvBZjJRb9eO8fT/yryj3m0RU=
23,63,2.739130434782609,19,0.8260869565217391,9,0.391304347826087,24,1.0434782608695652,327,14.217391304347826,379,16.47826086956522,85846.13900000001,3732.4408260869563,442,19.217391304347824,0.1425339366515837,0.7398190045248869,442.0,12.608695652173912,40.0,0.0,3,1,2,2,HVfCHhBk0B0H0WaIxGX14R7XGlPfiB/RWbMGvIu5otg=
25,52,2.08,10,0.4,6,0.24,9,0.36,247,9.88,273,10.92,65081.875,2603.275,324,12.96,0.16049382716049382,0.7623456790123457,324.0,18.16,58.0,0.0,3,1,2,2,HoPcfX7SSRhbwNwja4uZaPlptt+SIuyztqYhWQgD0e4=
3,18,6.0,1,0.3333333333333333,3,1.0,12,4.0,47,15.666666666666666,59,19.666666666666668,15407.797,5135.932333333333,81,27.0,0.2222222222222222,0.5802469135802469,81.0,15.333333333333334,20.0,12.0,3,2,2,2,4Wa94/sjyZcmNl5VZgwhkPcyWcKwuQBkM6oID+t/j14=
21,176,8.380952380952381,38,1.8095238095238095,23,1.0952380952380953,20,0.9523809523809523,150,7.142857142857143,376,17.904761904761905,48319.937000000005,2300.949380952381,407,19.38095238095238,0.43243243243243246,0.36855036855036855,407.0,20.857142857142858,50.0,2.0,3,1,2,2,+fXoEFEc9JrWdA95oI1178VzCVf+vumZaPekJu2TDHU=
18,124,6.888888888888889,37,2.0555555555555554,22,1.2222222222222223,19,1.0555555555555556,190,10.555555555555555,210,11.666666666666666,45837.52400000001,2546.5291111111114,392,21.77777777777778,0.3163265306122449,0.4846938775510204,392.0,29.0,54.0,2.0,3,1,2,2,V/99N2RJm2IgegeuQ3A4FVQ3AsgiRxTyvaJAAQTcuWY=
30,664,22.133333333333333,85,2.8333333333333335,70,2.3333333333333335,110,3.6666666666666665,2720,90.66666666666667,2580,86.0,666048.6010000001,22201.62003333333,3649,121.63333333333334,0.18196766237325296,0.7454097012880241,3649.0,26.0,56.0,2.0,3,1,2,2,FbFQHIT0MWF5bfDzLYEeUeYbClP9WJ5zIolRSo2c+Vk=
31,516,16.64516129032258,116,3.7419354838709675,63,2.032258064516129,50,1.6129032258064515,1047,33.774193548387096,1357,43.774193548387096,292537.53799999994,9436.69477419355,1792,57.806451612903224,0.28794642857142855,0.5842633928571429,1792.0,20.387096774193548,58.0,0.0,3,1,2,2,3qefPS5voQ1d5cvWro4ei3Hv/dHYpWN1rnYYyTuqq54=
26,96,3.6923076923076925,32,1.2307692307692308,30,1.1538461538461537,26,1.0,581,22.346153846153847,441,16.96153846153846,144377.73,5552.989615384616,765,29.423076923076923,0.12549019607843137,0.7594771241830065,765.0,20.46153846153846,46.0,0.0,3,1,2,2,LD40rtnj4sszMCswwMrPx5QyUl7uYHUyWXirVorLTh4=
2,17,8.5,1,0.5,1,0.5,2,1.0,6,3.0,26,13.0,2408.214,1204.107,27,13.5,0.6296296296296297,0.2222222222222222,27.0,15.0,20.0,10.0,1,1,2,2,51f+hAFxwLum7d99+Yq+li+Uwqq2YsR8Z0wQ2y2cNfY=
31,53,1.7096774193548387,26,0.8387096774193549,13,0.41935483870967744,39,1.2580645161290323,5735,185.0,4400,141.93548387096774,1353167.205,43650.555,5866,189.2258064516129,0.009035117627003068,0.9776679168087282,5866.0,17.35483870967742,56.0,0.0,3,1,2,2,kUw0TcfQmW6gjrmnbihNZMgyv9XWkNH8y4OY1mfZ988=
31,308,9.935483870967742,57,1.8387096774193548,39,1.2580645161290323,40,1.2903225806451613,896,28.903225806451612,1236,39.87096774193548,243483.47500000003,7854.305645161289,1340,43.225806451612904,0.2298507462686567,0.6686567164179105,1340.0,20.774193548387096,44.0,2.0,3,1,2,2,MpPumneNaIueZ/9KZBhWgTqEoKVpgdmAkfyAHmgnyhc=
15,122,8.133333333333333,7,0.4666666666666667,12,0.8,10,0.6666666666666666,134,8.933333333333334,223,14.866666666666667,35110.428,2340.6952,285,19.0,0.4280701754385965,0.47017543859649125,285.0,18.666666666666668,46.0,2.0,3,1,2,2,Nnhc3Kwxz2PO2hGNVQV/4JKIagU9BQVcgDBd6mjeAP0=
16,44,2.75,10,0.625,3,0.1875,8,0.5,630,39.375,669,41.8125,150488.00899999996,9405.500562500001,695,43.4375,0.06330935251798561,0.9064748201438849,695.0,17.0,40.0,0.0,3,1,2,2,1ExAvWQBXK3VICXCZVb17/x1ty5iPOITa+D3XPVJU48=
17,28,1.6470588235294117,6,0.35294117647058826,5,0.29411764705882354,7,0.4117647058823529,394,23.176470588235293,239,14.058823529411764,203521.581,11971.857705882354,440,25.88235294117647,0.06363636363636363,0.8954545454545455,440.0,23.176470588235293,46.0,4.0,3,1,2,2,DprV7cHgJScmZLo9nLXjjTiFetaQJZc2AtWZFNPzkT8=
20,75,3.75,70,3.5,17,0.85,4,0.2,818,40.9,924,46.2,197773.26600000003,9888.6633,984,49.2,0.07621951219512195,0.8313008130081301,984.0,19.6,42.0,2.0,3,1,2,2,JS/wZ7lAwXfIoaISc1cpoPdk0UTpmE5ir/7423y6iXA=
31,132,4.258064516129032,91,2.935483870967742,46,1.4838709677419355,30,0.967741935483871,462,14.903225806451612,487,15.709677419354838,130519.52799999999,4210.30735483871,761,24.548387096774192,0.17345597897503284,0.607095926412615,761.0,18.838709677419356,50.0,2.0,3,1,2,2,w4nuyDgTNUOGjZbiOxJBudBLR9wNCLTGjw8cBMyp6bY=
23,8,0.34782608695652173,9,0.391304347826087,10,0.43478260869565216,9,0.391304347826087,213,9.26086956521739,218,9.478260869565217,60873.494,2646.673652173913,249,10.826086956521738,0.0321285140562249,0.8554216867469879,249.0,17.304347826086957,52.0,2.0,3,1,2,2,cgQAqQslMgJoHztcnu5jrITGXPGzk/1RF4uNnLNvwDc=
13,28,2.1538461538461537,18,1.3846153846153846,5,0.38461538461538464,19,1.4615384615384615,163,12.538461538461538,150,11.538461538461538,47819.65,3678.4346153846154,233,17.923076923076923,0.12017167381974249,0.6995708154506438,233.0,28.307692307692307,56.0,6.0,2,1,2,2,LzXYthNr22xliiIcDLm9sUjCXgCBsbtEKCQXYm+ZVlU=
17,58,3.411764705882353,17,1.0,11,0.6470588235294118,8,0.47058823529411764,61,3.588235294117647,144,8.470588235294118,19777.305,1163.3708823529412,155,9.117647058823529,0.3741935483870968,0.3935483870967742,155.0,22.235294117647058,52.0,0.0,3,1,2,2,SAXk/M2WR3UnhNIL08ZIrElUUsonyWFXTmLUss3Akag=
20,31,1.55,5,0.25,3,0.15,2,0.1,485,24.25,478,23.9,125522.91999999998,6276.146000000001,526,26.3,0.058935361216730035,0.9220532319391636,526.0,22.8,54.0,2.0,3,1,2,2,Bxwxe5mIrOjVVxJS7yhlRP12AT3NW2gwmnarLP40FAE=
1,0,0.0,0,0.0,0,0.0,0,0.0,28,28.0,25,25.0,7088.01,7088.01,28,28.0,0.0,1.0,28.0,42.0,42.0,42.0,1,1,2,2,9ECqvuRq+yJQQO6PD61TftKgsf6b7lNZen/xoOhhsrs=
19,16,0.8421052631578947,2,0.10526315789473684,2,0.10526315789473684,2,0.10526315789473684,667,35.10526315789474,669,35.21052631578947,158636.956,8349.313473684211,689,36.26315789473684,0.023222060957910014,0.9680696661828737,689.0,18.42105263157895,52.0,2.0,3,1,2,2,Tvse0Tz5C1qsGzxKpCWrhRJVLaqWIWuYETSRNxi5JA0=
25,91,3.64,41,1.64,31,1.24,23,0.92,353,14.12,417,16.68,99283.88500000001,3971.3554000000004,539,21.56,0.16883116883116883,0.6549165120593692,539.0,16.64,40.0,0.0,3,1,2,2,l83DCdD03cP61wgXEDQmrswtiAQ8tSwWU/pJSWUqZv4=
19,60,3.1578947368421053,19,1.0,17,0.8947368421052632,16,0.8421052631578947,289,15.210526315789474,328,17.263157894736842,78350.72199999998,4123.722210526315,401,21.105263157894736,0.14962593516209477,0.7206982543640897,401.0,24.63157894736842,50.0,0.0,3,1,2,2,SmAVsK4+CCSkQxl2p41ezi0I2AlGHnpUf51dAjOzFps=
12,25,2.0833333333333335,30,2.5,10,0.8333333333333334,23,1.9166666666666667,244,20.333333333333332,312,26.0,72528.17599999999,6044.014666666666,332,27.666666666666668,0.07530120481927711,0.7349397590361446,332.0,22.5,46.0,4.0,3,2,2,2,vTopdjqNdolifNg1wTPxlbBUYdODf23LKo68K3y8tak=
20,91,4.55,49,2.45,27,1.35,12,0.6,406,20.3,480,24.0,111525.04099999997,5576.25205,585,29.25,0.15555555555555556,0.694017094017094,585.0,17.7,60.0,2.0,3,1,2,2,cPtc7BziWAlxY3dRQAgKVaMTbUY3c+lL17KyNXJTFpc=
24,93,3.875,57,2.375,23,0.9583333333333334,11,0.4583333333333333,282,11.75,345,14.375,79958.48099999999,3331.603375,466,19.416666666666668,0.19957081545064378,0.6051502145922747,466.0,22.583333333333332,54.0,0.0,3,1,2,2,kmRZcAoX2XiHqFd8NxOshHDyl7giu/krMATVzzd0/lk=
27,247,9.148148148148149,88,3.259259259259259,39,1.4444444444444444,31,1.1481481481481481,486,18.0,770,28.51851851851852,127156.069,4709.4840370370375,891,33.0,0.2772166105499439,0.5454545454545454,891.0,23.77777777777778,60.0,4.0,3,1,2,2,z2x3m6KLsWJfGvixLXMWF7GYFaCc+UF2Oge+HX4mbLE=
21,33,1.5714285714285714,3,0.14285714285714285,7,0.3333333333333333,31,1.4761904761904763,1022,48.666666666666664,966,46.0,260985.10399999993,12427.862095238095,1096,52.19047619047619,0.030109489051094892,0.9324817518248175,1096.0,24.476190476190474,54.0,6.0,3,1,2,2,lTMb5CYR13n6hNvGxvCRkFSXn+ppEIKW9B1pSzVaq0o=
29,194,6.689655172413793,84,2.896551724137931,55,1.896551724137931,32,1.103448275862069,522,18.0,715,24.655172413793103,149213.736,5145.30124137931,887,30.586206896551722,0.21871476888387825,0.588500563697858,887.0,20.137931034482758,46.0,0.0,3,1,2,2,bpVLW1hpiIGAo9k+nMJb1AK+YbsuXV8/hdZXNzeBYeM=
20,114,5.7,27,1.35,11,0.55,16,0.8,209,10.45,295,14.75,55683.463,2784.1731499999996,377,18.85,0.30238726790450926,0.5543766578249337,377.0,17.9,52.0,0.0,3,1,2,2,dHeFOr6p1n3+bX3BUCQWONehydrKd2ybDT8kyQfwDew=
25,69,2.76,7,0.28,14,0.56,5,0.2,321,12.84,348,13.92,85413.645,3416.5457999999994,416,16.64,0.1658653846153846,0.7716346153846154,416.0,24.72,56.0,2.0,3,1,2,2,g9eTzvKKML01wcciuSk7p7z6bwIOdXg26hTkk0TX0b0=
31,503,16.225806451612904,50,1.6129032258064515,32,1.032258064516129,24,0.7741935483870968,966,31.161290322580644,1455,46.935483870967744,239978.26299999995,7741.23429032258,1575,50.806451612903224,0.31936507936507935,0.6133333333333333,1575.0,19.612903225806452,54.0,0.0,3,1,2,2,a/33Vt0W5A/FMm1KRpxLHx2+7WSLMEB5GpfBI8vKiyU=
28,56,2.0,27,0.9642857142857143,13,0.4642857142857143,26,0.9285714285714286,540,19.285714285714285,571,20.392857142857142,145109.336,5182.476285714285,662,23.642857142857142,0.08459214501510574,0.8157099697885196,662.0,17.071428571428573,54.0,0.0,3,1,2,2,6lmXe4jv8pMmcf9KXE1fXMUJbZmS6seEs9PaPIeMQ/8=
27,239,8.851851851851851,56,2.074074074074074,35,1.2962962962962963,96,3.5555555555555554,870,32.22222222222222,941,34.851851851851855,235897.79600000003,8736.95540740741,1296,48.0,0.18441358024691357,0.6712962962962963,1296.0,23.037037037037038,60.0,2.0,3,1,2,2,x4lHqnfiW1nRsSETRcqEzm93xog/rxF5ElllnQ3Q14E=
24,50,2.0833333333333335,12,0.5,6,0.25,18,0.75,483,20.125,428,17.833333333333332,123730.06800000001,5155.419500000001,569,23.708333333333332,0.08787346221441125,0.8488576449912126,569.0,17.083333333333332,52.0,2.0,3,1,2,2,WZmqK7ororn7jLHsScc1E5ojfbpEu92rcc7LXOJseBM=
30,343,11.433333333333334,126,4.2,55,1.8333333333333333,36,1.2,851,28.366666666666667,1202,40.06666666666667,233436.964,7781.232133333334,1411,47.03333333333333,0.2430900070871722,0.6031183557760453,1411.0,18.2,46.0,2.0,3,1,2,2,vnl5VNBpOrTwzHA5BpPRR1RQPFD2/1PzKhyM91X9wMM=
31,474,15.290322580645162,97,3.129032258064516,85,2.7419354838709675,56,1.8064516129032258,702,22.64516129032258,972,31.35483870967742,203695.14699999997,6570.811193548386,1414,45.61290322580645,0.3352192362093352,0.49646393210749645,1414.0,15.419354838709678,54.0,0.0,3,1,2,2,abQz9WI6t8lTtvtoRiEJeMcT09/yzvQ3TiDYru6FGTc=
23,698,30.347826086956523,49,2.130434782608696,41,1.7826086956521738,25,1.0869565217391304,1103,47.95652173913044,1619,70.3913043478261,272186.093,11834.177956521742,1916,83.30434782608695,0.36430062630480164,0.5756784968684759,1916.0,15.130434782608695,50.0,0.0,3,1,2,2,NaCk2exbypnadTYDPKBXZDWcPQeH9M3Nqqq9MyeSjk4=
22,161,7.318181818181818,57,2.590909090909091,40,1.8181818181818181,44,2.0,300,13.636363636363637,268,12.181818181818182,85879.946,3903.633909090909,602,27.363636363636363,0.26744186046511625,0.4983388704318937,602.0,20.90909090909091,56.0,2.0,3,1,2,2,epWKe8ZzH2ezHmc28EX3PX+388wJfzGGBnjcAJlBHoM=
24,62,2.5833333333333335,24,1.0,18,0.75,16,0.6666666666666666,282,11.75,273,11.375,68994.99500000001,2874.791458333333,402,16.75,0.15422885572139303,0.7014925373134329,402.0,26.583333333333332,56.0,0.0,3,1,2,2,cpleLyuLPrRp5i89j0jXKyQ5z4ePBOIKwK4FTeULlak=
14,89,6.357142857142857,23,1.6428571428571428,15,1.0714285714285714,13,0.9285714285714286,184,13.142857142857142,276,19.714285714285715,46383.68499999999,3313.1203571428564,324,23.142857142857142,0.27469135802469136,0.5679012345679012,324.0,16.0,50.0,2.0,3,2,2,2,RRGicCBjF0Rlr1gxLC9IVjLbgjT8IUgppch50GVQTi4=
18,71,3.9444444444444446,20,1.1111111111111112,11,0.6111111111111112,7,0.3888888888888889,239,13.277777777777779,243,13.5,58233.02999999999,3235.168333333333,348,19.333333333333332,0.20402298850574713,0.6867816091954023,348.0,27.88888888888889,58.0,2.0,3,1,2,2,ptX/vfGmcVaIMu8oG24ny9D/nS3pE65Q4IXYdFto4Zw=
28,558,19.928571428571427,63,2.25,44,1.5714285714285714,84,3.0,633,22.607142857142858,1339,47.82142857142857,193341.05,6905.037500000001,1382,49.357142857142854,0.4037626628075253,0.45803183791606367,1382.0,22.714285714285715,60.0,0.0,3,1,2,2,8rBjguZdpRSAZqq/eLB3jwgpil4Ft8ES0A7nVJDqAeo=
18,151,8.38888888888889,31,1.7222222222222223,31,1.7222222222222223,24,1.3333333333333333,545,30.27777777777778,697,38.72222222222222,142036.362,7890.909,782,43.44444444444444,0.19309462915601022,0.69693094629156,782.0,23.77777777777778,54.0,0.0,3,1,2,2,dn3/7ua8+TmA87fxLLIpTx2g0gLL+4uqVLeFO9lOuMo=
5,2,0.4,2,0.4,2,0.4,1,0.2,19,3.8,26,5.2,5025.695,1005.1389999999999,26,5.2,0.07692307692307693,0.7307692307692307,26.0,26.4,58.0,12.0,2,1,2,2,yh2DPiROcoyhUPBBkGg6W6ocskztPbtjAAei05dSRWQ=
29,138,4.758620689655173,42,1.4482758620689655,17,0.5862068965517241,26,0.896551724137931,373,12.862068965517242,397,13.689655172413794,102196.334,3524.0115172413794,596,20.551724137931036,0.23154362416107382,0.6258389261744967,596.0,23.24137931034483,52.0,0.0,3,1,2,2,lZnhTnWnoagK9NxtQICxiDVariIHV+EfG1u2toyaUSg=
31,263,8.483870967741936,34,1.096774193548387,43,1.3870967741935485,56,1.8064516129032258,523,16.870967741935484,741,23.903225806451612,152615.66999999998,4923.086129032256,919,29.64516129032258,0.28618063112078346,0.5690968443960827,919.0,22.0,60.0,2.0,3,1,2,2,xonNc1UpvuWBO+LZ7nsoEJkTy7VMXGCDTxkuG0rrHwo=
28,214,7.642857142857143,110,3.9285714285714284,57,2.0357142857142856,62,2.2142857142857144,462,16.5,674,24.071428571428573,152867.48500000002,5459.553035714286,905,32.32142857142857,0.23646408839779007,0.5104972375690607,905.0,18.571428571428573,42.0,0.0,3,1,2,2,jcGu43jPCdSynGgWB0dd6Wq/6DV/aA97jBnSXDXFzfU=
3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,44,14.666666666666666,42,14.0,11163.426,3721.142,46,15.333333333333334,0.043478260869565216,0.9565217391304348,46.0,13.333333333333334,20.0,8.0,2,2,2,2,anSjtTVs3ex3NpT1M5EuRQM8EEzBBOoVfLPqWHihBys=
23,19,0.8260869565217391,2,0.08695652173913043,1,0.043478260869565216,2,0.08695652173913043,221,9.608695652173912,238,10.347826086956522,56970.98099999999,2476.9991739130433,245,10.652173913043478,0.07755102040816327,0.9020408163265307,245.0,24.434782608695652,46.0,2.0,3,1,2,2,uUKxFm2xiENb4jkR/ZBjFl2uW6JSFH+xnPC23b3+Usg=
30,226,7.533333333333333,70,2.3333333333333335,63,2.1,558,18.6,629,20.966666666666665,1321,44.03333333333333,311119.9440000001,10370.6648,1546,51.53333333333333,0.1461836998706339,0.40685640362225095,1546.0,15.333333333333334,52.0,0.0,3,1,2,2,+zpxNl4BRgiXZw844XVMnZyyYpLldaWpeHWqfn5u/BE=
6,21,3.5,4,0.6666666666666666,4,0.6666666666666666,0,0.0,8,1.3333333333333333,22,3.6666666666666665,3726.881,621.1468333333333,37,6.166666666666667,0.5675675675675675,0.21621621621621623,37.0,16.333333333333332,38.0,4.0,3,2,2,2,0unKAY9Q3f8EZJDH/h9+Svu94HDuzkhbQrbV9zrLD0M=
18,50,2.7777777777777777,36,2.0,14,0.7777777777777778,6,0.3333333333333333,387,21.5,463,25.72222222222222,100789.24100000001,5599.402277777778,493,27.38888888888889,0.10141987829614604,0.7849898580121704,493.0,19.666666666666668,46.0,0.0,3,1,2,2,hg3FzBusYcfVZr+fQT6zBI0tjsqhR4kSmVm6gUvmPK0=
28,419,14.964285714285714,95,3.392857142857143,57,2.0357142857142856,48,1.7142857142857142,681,24.321428571428573,1050,37.5,174595.09299999996,6235.539035714285,1300,46.42857142857143,0.3223076923076923,0.5238461538461539,1300.0,16.714285714285715,46.0,0.0,3,1,2,2,HEU22oWbCRUJpPazmM2/BAggP+xuWH6vvQdA6ywkRhU=
7,1,0.14285714285714285,1,0.14285714285714285,0,0.0,3,0.42857142857142855,74,10.571428571428571,64,9.142857142857142,20059.272,2865.610285714286,79,11.285714285714286,0.012658227848101266,0.9367088607594937,79.0,23.142857142857142,54.0,10.0,2,1,2,2,ba6Qq6I9wiXTd/LpsHHrcf8mPnKY51zWRluKo8yiIQg=
1,4,4.0,0,0.0,0,0.0,2,2.0,6,6.0,12,12.0,2168.982,2168.982,12,12.0,0.3333333333333333,0.5,12.0,16.0,16.0,16.0,1,1,2,2,5IXH2oF+3bZgKY0BHuH8HglAMQfdSgKGGuRdb63H6Z4=
16,30,1.875,5,0.3125,1,0.0625,4,0.25,99,6.1875,83,5.1875,31932.577999999998,1995.786125,139,8.6875,0.2158273381294964,0.7122302158273381,139.0,19.75,40.0,2.0,3,1,2,2,wNTj2Bi+1YSskig6iSf6HY2b3yBA2wCgIObpIvClA1M=
1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,356.913,356.913,2,2.0,0.0,0.5,2.0,4.0,4.0,4.0,1,1,2,2,o4GGy6zCuiRFiK9gn4apOfKbPlTN9+zHza/nGqe1pUY=
19,226,11.894736842105264,14,0.7368421052631579,11,0.5789473684210527,11,0.5789473684210527,396,20.842105263157894,595,31.31578947368421,105448.606,5549.926631578946,658,34.63157894736842,0.3434650455927052,0.601823708206687,658.0,18.63157894736842,54.0,2.0,3,1,2,2,oPYi8RUrkffTni5Zk27Oppq7BZwFtoHtw9LzeOJnbaE=
10,27,2.7,10,1.0,2,0.2,0,0.0,218,21.8,249,24.9,56796.401000000005,5679.6401,257,25.7,0.10505836575875487,0.8482490272373541,257.0,14.2,36.0,2.0,2,1,2,2,tL4ZJcTfTLDDW0aC7lqrEf6TNg7igqFhI8hOqKNiqCs=
