msno,city,bd,gender,registered_via,days,season
didF2AclWdIsB/w5vDTwVGtjzxmWYnvYoxereNkDQyM=,22,,,4,2,3
idRD+G5Kz4Ws2guS9jgkHUIXa4u4mHqlF2/z6U8T55Y=,15,,female,9,1,4
RDN3dGWd5bwTSAmyWEzchW/g6drrUIMbni5+TnPz5rU=,1,,,7,2,1
ta8qrSymuo1xzRWTGUOplUrAoVwff8Lxhirz11mlDWE=,7,22.0,male,7,2,1
DEh6TLHGAfKrxkBBQybEpfN9LKAvoo0H9fATbUXrVcU=,13,20.0,male,9,1,1
ZWXnPovqaESg36gHv0KfBH64kM3Ki1xqdRdH/GWZGNc=,22,35.0,male,9,1,1
ctAbWtXeVyuMZw1CIwxCG4RSr7OUPvfhqTnnqQlzTGM=,10,18.0,male,3,3,4
dAQSdjcJlVCoqHzL6F9ZQ/I76bGqzQJxZSoscFD/q5s=,10,20.0,male,7,1,4
Jv3iF8mhO5i0gjVmUcnenYaOS6vf3uYBDuzfwcDBhro=,22,23.0,male,3,3,4
CzmyiiwiaI2LVmTxWXxVUwcqBTtgn61uxr09+y7F91I=,1,,,4,1,2
pUzNowb3XTxTSx6WKd3GKaZSyCSC8jeZm/HihYl4gKk=,6,20.0,female,9,3,1
QGmhQ7owfgbfCr1DoXSHSsieA0jlSzU7Y4YCw+odiWY=,9,30.0,female,7,2,4
8N+xbzGwGQNAWc42kvHocEt3SxJ+EqxqBNqP1H+B1oY=,15,35.0,male,9,2,2
a6+iJRKpeOrDDnlpHH7xj3UQSy2MpRXYiKOeEHeGhi8=,1,,,7,2,2
0WYfdekv0W0d0Q48Bd4igAvAWVlxMGtPSzrUvU7N6jM=,13,25.0,female,9,3,2
m2HQYfbxAl0K7aE0PDSME0ABWbDtwc3LhTF4S+bFvbo=,1,33.0,female,3,1,2
/dQ2uRjuHSEr0C6JeWXMNVzoy8qPGBgFjFB4Pgs92ro=,5,31.0,female,9,3,1
5tF0CpWNy1RYT9LO4LoMwxgI+pCvwSYHXGLqQ4eOnLA=,21,,,4,2,4
df5AajycjGRe4hTERifEzWkl/Z5BNrWjMqBaK+Tx6EQ=,22,34.0,male,4,3,4
rETe9CVNFKOLBolMjhbZAcXr+L+3frPOlWdyuDAa62I=,15,24.0,male,9,2,1
x4hM0gAaNPxKeFzMVoEJoneoKFThJp30HUOQ5mAEAfo=,13,29.0,female,9,2,4
4oXsz9usAmuzgUQTA4u9Cl76pzvYeeLWt5waI21MKCo=,1,,,9,1,3
3gteShlG/+Qr8YffqDhCbNwBBZZDtZDBNQ9euvYNHso=,1,,,7,3,1
UoaRvl/tmoQBRjDNj87cLaG8d6US0Ul/YWBAwtDCspg=,1,,,7,1,4
PcoZABCjkKNbw8kzmzJxKtiLRHmOT4T3pHCBoV1df8k=,1,,,7,1,3
UIC3DfRJG7sQnX+cdmUQ18N6YjfkNVvvi7+Zk4UQKEc=,6,40.0,female,4,3,4
eiUGkEuaVZHi6dqSzMjWlWZs5o35SzgY5xd4OJ6Hsz4=,15,,,3,1,3
WHEh7lwoWEXWbtXXqiV3DP4reGbtmAWK/TYPmqu+6Y8=,1,,,7,1,4
T9ArKKPtWEcIai8ilQvx3BIW4nGyePsMXMQZKx3jxSs=,6,37.0,female,9,1,1
htsPObjlhJdqsRTYqWvluG58N8T4PvUAg4WJ57OGc14=,1,,,3,1,1
kmmuRxiFAlSchoturqBlWElZonQ5U7mB7QSO0vF1HPM=,5,,,9,1,4
mDl9h+n0uCmzulcwbD1xaLwlyKGd5JbWMZBiWSximRI=,22,31.0,male,7,3,1
ypnXmVkPwmLiQweCsoe60dORUyOHTCv32sODl2WCwBU=,13,27.0,male,7,3,4
neV7//O0xoZ2jveqQzI2JxJsCifAURCkF6o8ZjZudjE=,10,35.0,male,9,3,1
k+177hkUxopdXu5H6hSJVSUZUS/NhjiuvZD8lJPMmZE=,5,45.0,female,9,2,3
/2l1tNbbZyo8cZMSOVmYoTBdGyiWsZO+T8OvD+X4UOA=,1,,,7,1,1
VrNYGCUhc5NfhKsz4+b2c2BJ2qvkwCXrgSzqVrxm8u4=,3,22.0,male,3,2,1
+ptsd3Eec2aEPULx180t5YBbxH/HH21zaVARbG8zjOo=,1,,,7,3,1
kOBiDqedxbO3jt6P+Yw54yUWBhZ4yrald/VtWZkmmII=,4,16.0,male,4,1,2
yMcN918MaESV/l5Mr5eHi6rP2WO9wSb/0wEcFEeVpY0=,5,38.0,male,9,1,4
BAnC2HBYsd9EoTyofo6M/5n9TRlwKNrOPuE/Z6xJd1U=,1,,,13,1,1
N1ef8KW+Y0E3fMlMLvRevPE2+0SPEOaaYqXJDluWdn4=,4,30.0,female,9,2,4
BrwfKsaRlqJdlWmede3/epje8ffOqdYsqjdKu1TiyYw=,1,31.0,female,9,1,1
7USlGSBPhj2ylryytnz+dRMp9GUXbZA1PrEq2WFlibw=,22,19.0,female,7,1,3
6lmXe4jv8pMmcf9KXE1fXMUJbZmS6seEs9PaPIeMQ/8=,1,,,7,3,4
30OaGsz/1vafZP51Nl/My2FVO9TwWStW8scdy7tECyg=,1,,,7,3,4
NXePbtkvbCsgb5IGHMq3CQWkptxurYAnVwcMWcpm2bM=,4,31.0,male,9,1,3
XP0gKQon6YJ+qloRsygQFJ1Sq/sSMtlPZljruytpM60=,22,22.0,female,4,1,2
EA6T5v1AcsInZ/5dJ01Z9ZNG57xulaGs6Kjk5WoAwSA=,12,27.0,,9,2,2
VgFOXpFwbkPE8+8it6lsxczhpaaixRjxVPFihUNIMMU=,1,33.0,female,4,2,4
WX7ZSMpXhycsOH/5sJ/YT4q3foCszqVS4e+MnSYXc1c=,1,,,7,2,1
z561GHSJCd8bgYMG/prN4h/FkVoHBZ9VqyPjUEbRxlU=,3,30.0,male,9,3,3
tG1RK2chlIxz5aEjq2zTVjHa56FV0xKQSBspapZzWL0=,1,,,7,3,4
LgUJkoSi1JUe+TkzET9k/a6imhlP0ypB4IQUZbNpo0w=,13,38.0,,7,1,1
DxKCPwhfU4nXukTnmck0fpUep6089XKNCQtl1U/Q2/8=,14,31.0,female,9,1,1
KK7tnm6EsRNq7xIAPuRVoUHVdUvIo00RaGjcvxydors=,6,21.0,male,4,2,4
k+WYEBU+x8m49l+f/yPYpcD1Ii2uIMkLTZkpjdOW1Zw=,13,32.0,male,3,3,4
n2XrSYxntcvxHok5qHDHzCP6wSerVATnfVDJjSiFps0=,1,,,7,1,4
JkghqZ/eFdHZ+eWfE6HxzPgd33NzpzpUBFFy/Gjs0/w=,7,26.0,,9,3,3
/SLlogKzMipv+U0Yl1/vWR61+9LZuin5lVc5h6boUgU=,15,25.0,male,9,3,3
ZOa39IFTXjBDDacgHLmGXiJeee3OjvMP74DjPWE4bZo=,1,,,3,3,1
haRPtJ57vDm3ssnk8EggeiFwn1zmyhwL2a1DBl1mhE0=,1,,,7,1,4
BvAkJxtiSGk3bUrb/oalJ3/oaWTYTJuA3x+yY89ex94=,15,42.0,female,9,3,4
Yp267JdC3+9Y46eswLmFuDQulTs1R0+xUPjcl9IO+n8=,1,,,9,2,4
MExJV9b3awI4pvvWVwwW0h2TDQNZRnfIgCE++dxGS1k=,3,27.0,male,9,3,4
VKkIAtZqq9c9l/2GuSuiHHNhDZUn+SZ4fImRZg2m3Gk=,4,30.0,female,9,1,2
HIq2q+p96zqSHzsKaJGb8RjpDUjX+ewJmnxmPqY1JiE=,14,22.0,male,7,3,3
a7RXvF84lfjjGWlPpxr8pq7/Cr0zcx4MvdK2tiE/HW4=,1,,,3,1,1
wOwKUfpNcTDJneHBIfoQNfsh5FiRHciXF2P9z2WXZFo=,5,30.0,male,7,1,2
uAysbiQ69i/V8XnZJyVuFX7ZYCQGa6ml9bSulV+Xzyc=,1,,,7,3,2
wUuEDInZNNibNwajln67kcFf3qikWGPVZ1Y9FMJmUn8=,1,,,7,3,4
i5y6zypFo0WUkCJ/r7qopXYOscFjJJFmCahrATU1NjI=,17,16.0,female,7,3,4
duig+EN6hTOvXogtJcuazOuAmTjnTZFts4kMaVWCpJE=,5,,,9,2,2
GHDHH8dLo3Pty60JKZCPY8AUYWrXg2JzEPbnQZoCj9s=,1,,,7,1,2
phIr4Y9MTlAaGMmySCpyWck17zBX5P0e8QUUxitXQ4Y=,5,45.0,female,7,2,3
koYhGF/6ZtoIu59m0PfUw5UrvXwV5ilWP7JIL7+iPXM=,1,,,7,1,1
xH3yNqWkZ0blSnJfrWHHjgjxvyts3A82FynzysDpoQU=,5,29.0,female,9,3,4
RkW+ZsKZW3le1pkf9gOu7w7QO8KtK2YJVY87x7Qvgx8=,1,,,7,2,3
HU3SM6A0OAWKaJ3hhlc4aATdOEsIy2tSZp3OnWkWZio=,1,,,7,2,3
hgItCEMeY8mhjumcIBBFLPlMDOuH8/Uwb2fnjxWwuz0=,1,,,7,2,3
ZukiyK+9QwyRLJzHAwXBczAtF71Ghuyg7vKQaPVneoM=,5,26.0,female,3,3,4
2rLnGu4cDORR7//fOnNPvLTMQELSShmZoO6Vcfg8R2A=,15,39.0,female,7,3,3
lzX3vyCG7UnoZCaq3opvxWVoEn1kFwPANG52bQiXoBw=,1,,,7,1,3
PkiDeK0KrHmtMgtIZ0W5S1pAv2k8iQCorlci590Oj68=,13,,,4,2,4
ORJJo46gUDzxrX8ZnHs83wYly92z6ZwZPksHGpGbU5Y=,1,,,7,3,4
VYETNIi9Y+68y4uY9dFil/LnvHBIUukHiAMubwOMJoc=,1,,,4,3,1
xs8XvK29e3Ghw+v0JltELRsa088TDy9ZVWsDR/1e+4w=,4,29.0,male,9,2,3
Bejl1fN+ht4bVKzRhe0uynIrIoKgXAyOS3bqELt3sL4=,8,28.0,male,3,1,4
sYxpGAC36DW+r41uhx81L51BKy0L3x3GDvImtZdlt54=,1,,,7,3,1
Y5yyEmdvwfg3oIMw+awS3qMb0uf+V1llxT+vUXlkJDw=,1,,,7,3,1
HvF3jxKYlcwLsm8gyaHSFak+GG0rezgvHeZQl4Us4Ig=,5,20.0,female,9,2,4
33c3Beyzj8rjk/x2/USaQ/DIS8DN/d3Ro5P/zxnimtI=,18,26.0,male,3,2,2
5Mhq7PriWE6Kfj66wuxyJCkJV8nTL8ahaaMi97GJcfs=,13,22.0,female,9,1,4
e2dCTUIb5/biktrn3RZh9bGOZs7PHjsMhSKVZ27Wrr8=,4,22.0,male,9,1,2
1DDo6N3Ks9NmowfjQPN+MXMhNelU2P/4MgDdDOeKXgw=,5,,male,3,2,4
I5yaeh08zfKnUA+saZisU/qe1+LlklupptpMwcOUtF8=,1,,female,3,2,3
X8NA3J22gWwAk6SDQnH0uRQhNxRf+p7kOXKmAh8PCk8=,1,,,7,1,4
voNZ7vXzga1ezEP8r7I7mkqNZlNd/tiS2zRHckqcIWo=,13,,,4,2,4
5AsMVxb7+jFw2Dbm/cn5x5icdBn0BZh7aZhzZxi4piA=,1,,,9,1,1
NXJFKUzwN8nN/mOIn0GnxZwTmpS6zWskqLHMU0yrQyQ=,15,52.0,female,9,3,4
JqGYH5W+VxqUb94+h4C2U8FEHScbii++yaFGtekTWo4=,13,23.0,male,9,1,1
s6F1HnnJQuORhmt8I13QciGnT7QmeC8e1HhAuKX4tVE=,4,21.0,male,3,3,3
FxjfrPQ2N4dru+jbsGO3t1f5uYrx3WAAD22uxASkB5o=,1,,,7,1,3
Vj3+BWNGrKXjFfXcvcg8rYi0wRPC7FMpFoNi1xrUlG4=,1,17.0,,9,3,4
1P06raihrEw/y5qvlkzeuYvIlQnJHa9mOOmSufv34p0=,1,,,7,1,2
TorxxcTEj/CBgu/Z44FUKBv/GglML9mAceQI9dk8JLs=,17,30.0,male,7,1,1
iaLBc5xV/L1jwyqW4budcqGY/uIrW7WwK0007FYKK9k=,14,18.0,female,9,1,4
f3mseDcbyxjxh9jKTQ7rYvQITf72TbXAWXyntF9/HPE=,1,,,7,2,1
ezvVHdiCLhumhcE4e76bdLbh58aYAczHtz0pAWgSow8=,1,,,4,3,1
haWVjhGeJ/i+k+z8O/siWTSLf+Vp926RzKbkfQgfbLQ=,1,,,7,1,1
yQ/DPhql0lSkyOC4KIQWWi9ITQ3wtz83/0HunTLwJ3s=,13,39.0,female,3,3,1
HVmhRcPiheIPKMsO4JVUpqm7nc6wK+aY30wqm5nMDSg=,1,,,7,3,1
hX7dwlz5Mm51rOhatmLy0evWaXQTlxC3yKM0CSh1F84=,1,,,7,3,3
QL8n8iOY9LtGL4j9FAv7KSqd+7tBNU0DJ5jHCnlZk0I=,1,,,7,2,4
h9wK9r83YyBmkcAO9/jkNUuliTv4+Pfa2dxwq6zqztk=,12,25.0,female,9,3,2
3CyOIFweR/oCvg/r6s21MGHRwgcSEJ0B0erVQi63NZg=,13,34.0,female,9,3,4
69gnnaw192bYUa8cp1YOXvTYoD1k4Nkh5SlobnrE+Rs=,18,21.0,female,9,2,3
QwxNS+udRqg/dYK0NfbTaIGr2UZTHaDz2iwaMNTRpdk=,1,,,3,1,2
AMGCG8uzLLxIVML+6lyYsRDVopYdc+bUXIy0h0gNr5w=,13,,,9,1,1
alJEUGiXqYc6qR8lBe+MjIQtQZgjyuhL5vUSBhY5rI0=,8,20.0,male,3,3,4
ML1yFfPA2Z5JK0IYW7Tjf6N1xDux2miUtUPSNfAhZkk=,13,40.0,male,3,3,1
qszMQr0AWBFqdbf16VT8T8nxDc6p3jrD9LYm+A8yses=,1,,,7,3,3
wp2TXXqDiRuUGBp4qvsjsxDaPXLG1KVgVBJEz8q5xdE=,5,20.0,female,7,1,4
ln1wjxBQuGeb+r5lhkUJ2FyO8CdAhhikI1B9tUzGLUw=,1,,,7,1,3
tboZB6oi9sGqS46wJxQePLpaQ+veV5q5QxK6UH1ygwU=,13,36.0,male,9,2,2
VR0qedRtynYzSwJUnMyzKFBf34uu2kx3deVcqbncXCY=,1,,,7,3,3
GbTgASYRaP+vkGYD64s6M/xImSEo3EKnoO710b2mm5w=,4,38.0,female,9,2,3
99ar45/auIsH6mzQp8TbcANnFt/V/Le9F+TnxVkDx70=,6,29.0,male,9,1,4
+B/8uGDh69DFNa05Tuv7yeDICWWFDaSr88jY9TpYYIw=,6,28.0,male,7,3,4
EX6b6mBlcbpW4a1KBDKZ6iZmXkOVqUFWcQV2ggx0j30=,22,29.0,male,7,1,1
A6LssyKH5zMFyaCiue1DvyoUUlzsI3KA7L7II7MH/z8=,11,19.0,male,3,2,2
Htp2KWBtF5WYo7mvJIX9lR2GnQxCsBf7/DUuueyF5VQ=,18,26.0,female,9,3,1
khU5eXzvlOoZlREpmLQDmHxSQ2Gjxh6YEn8aEewdyUg=,1,,,7,3,1
yuvlVchzdTfrWmX0aJyCwaO4ruOwFgTC4P0JPidQdnQ=,1,,,7,2,3
2nEZ3a1VfQK1/WAOS6HSWN3vNb29Yl0xkRzWPT1gbWg=,15,22.0,female,4,3,4
HVlxDLyCX0pkHvIvL7fV1HoOw3ov2JrLs3rLCkp91oM=,1,,,9,1,2
34N/yxwBkwtcbiiJkxtW9/aTisWz/fZbauweN5KeTvE=,22,25.0,male,9,1,1
lztIi3YwKAU7X0miLQIFr3N9/PHkOtN0ADgCPhIOd/E=,5,50.0,female,3,3,1
0PFuIF9GLger3KgdiHynmVrSTfhz+v9BkQZbP+lh3VQ=,1,,,9,1,4
uUKxFm2xiENb4jkR/ZBjFl2uW6JSFH+xnPC23b3+Usg=,5,50.0,female,7,1,2
WfYTzmhy7f701QLYS8ZRHUuXTstkHXRKGGd/9Emzpak=,1,,,7,2,1
fNl4pWBFu/apdeH9487GxZI1BzLAGpIbgIrKO/4WC30=,15,34.0,female,4,2,1
AZLog+nDT2FhqQLMMd3Zrzu6elB9ipgQ3HyGGm/ZI4I=,8,48.0,female,9,1,2
cNd5c2w5xUHDlN5K927gM2iXOTFCPaKuxn5jb1ioGAQ=,1,,,13,3,1
BZjZva/D/ti6RHZRiMrv56Vh2k5AmmvXDfUtrFPBTcA=,1,,,3,3,2
UlgQ4pdCLeqKCLO95MsQtFEnIFlggU/Ump5hotiNZLI=,1,,,7,3,3
ot8JgtgqAWQ9WsQb+MMUNAjhTlzRSnwkOE4GzzKIA6E=,1,,,7,3,2
hWhg5e3CGTbChtKKFuI8kgrlQ6lc0XHGL1vzjC69VKU=,1,21.0,,7,3,3
aBFss8KFOojMCH7AkCH+eWEPEqZzhNnI/mXwGDNsFPk=,5,39.0,female,9,2,2
Hc1IvMPQJ16Ydau1qce2WKUn5xZxejqVBdlVAiT+73w=,11,30.0,male,9,3,2
v2FVdA+RNputucTWTDrz7navy0SYPk2I9wPrjfO7mtI=,13,31.0,male,9,2,2
EnWz9uK9mXEZdnSrF+mrWq2CdiiliwICb2EbuUxC9nk=,1,,,7,3,1
glmUZlX09ofQVcac29XPmoc7Y9ZA8rcvEUcJM1QVv2w=,13,27.0,male,9,3,4
2Tup/zYzPjpCLsr6HjPUSj65mtzagpehCSNrm1bTKVw=,1,,,7,3,3
SanpRZ+qnU/aVO2RmBs2yvuHmO0ruLAgVIyy7o7SzaQ=,1,,,7,3,3
lZnhTnWnoagK9NxtQICxiDVariIHV+EfG1u2toyaUSg=,1,,,7,2,3
1UcX79/xS0g7KJZ+D5QzSIbnb5IAEf7Z2xnXWEoqSmo=,1,,,7,1,4
b/GDSJpVuH4/VIeDNMIi6oFIdGkbWVW8GaiCoM3QZXA=,1,,,7,2,4
oZv1g9NBEuZyyqHRtjG94LTjFhSKTdaqt+usCx1fRGc=,1,,,7,3,4
GfKX2clcaEStsrzPEb7B91kgHXn9uyN6KZhcG99z7hY=,4,18.0,male,4,1,2
/+scXnz2DJ5JaU0gD0TmVNLwtPclvkaPDGuuaRq/6os=,22,26.0,female,3,3,1
6bAftGs2B7Xsp9ThTEEWkwWI20WZMLxWhA6P04Yt29o=,1,,,9,1,1
yr2b7wlrXNCqDtobvT/g/L/py11VLye2e40gpEHVTHo=,1,,,7,2,1
EsuQZHhjISSdKdgog0vqqtgwyD8IM/j6dc5QKO3C464=,1,,,3,1,3
DEtDG1Rxe9135cuLRmXe2Tiw9tHm5SRajIbdMaT/pbg=,1,,,9,2,3
XRc20yBO/0Nblbi26tvoz6Qcv2CmUoLddHIsDnjBfR8=,1,,female,3,2,3
LQm+vZUyvNFAmMlL9dWtSKlpEVqHL3NTUzxBupVpl6I=,1,,,7,1,3
s28+9QX88GzoGnM3aSw2U6PwCDji0AVufzUINPdhVis=,5,28.0,,3,1,1
9uBNCtgDbTq6bhKe4eoJYAZtGfESgabAwROIe/niH/I=,4,38.0,male,9,2,1
2ltSDoeZ9GZNlkPzNVLxYfFPFU3I7gnU1dQ7uo65lPw=,1,,,4,3,4
glzXE/M1lzySp41uhQE7NFU8PUE3Yk0bqQnYAElRJsY=,10,48.0,male,4,3,4
qKeZLRJq35+cOYmaRVyppay4E2DalHekyHCggemOd6w=,1,,,7,1,4
zE7fAOWoMwg1dC8B/l7iOBI7+d4bZauOjc/EXjLS7OQ=,13,35.0,male,7,2,1
iMaEoWZEjScyBU5UlBwvcc+g3x/KnipbFxnn+21oUKo=,1,,,7,1,4
E297LuaVCi4SIB6GdGjUww6CUzyIUSmFe9D4eKx5wMg=,5,44.0,male,3,1,3
dOOcRjl0qG0yVhT8sTa9UKbRg34cVwVsn2O6d1q8ou4=,1,,,7,3,1
0mrxeAHpJZ/Q7DQez7XRTLtpxzuFntKTjn9llsYdrGs=,1,26.0,male,4,2,1
Mj3sy9NzErvCbcW7t3mWFoGEfV36rC+hT1MGxv15DZE=,1,,,7,1,3
CEOnZ0OgTIss2i/0qVMnrN3re5jBdubVPYHK6zeX8R0=,1,,,7,1,4
JhGyc+SGOrdg/AAS8G4vukZS1xWp0DBVPb3XAar00Zc=,5,17.0,male,3,3,4
yZNGRvg8z+qUSNv23b7eggWxp+Hbqpw3vaA/cKtm8oY=,15,29.0,female,3,3,4
ZeVrkYYnuRmLS+wTPf4jpF8WGGWt1qIDx9TWpxHtQaE=,10,47.0,male,7,2,1
99dcCdNEsnBWgki/QzowARQQjqJZY2Z80WFsG8GApUo=,13,35.0,male,7,3,1
uLl/og2RdfixLGm9hAhxUlOEREHMUoc6Fq2IeVn3yjE=,1,,,7,3,3
zw2SRvCUKiMdFiYd6QF4UmW1ga/svZWt5VaWB0Pt7Ss=,12,44.0,male,9,2,2
0uU/FmcsErQkvbBXpa/c19QvlsUYGSn4wYJ77085etw=,5,38.0,male,7,2,2
K8uvoiPR9PeCjF7sWXUeG1d8g71iMno/PA1nIkoZdI4=,14,,male,7,3,2
iyB5Xc+Rtgk4PS5SLsg4e3GU1zmItHL5fYSmXIeXG7Y=,22,19.0,female,3,2,3
+9BU1yN6IGNrrIpKvJZ07dJUCGV8BmyPFlqOJs5Ij/Y=,1,,,9,3,3
wLtPucL8EyK8yUp+F9J1S8Ad/D9CRA8kSB0maalwzjE=,4,31.0,female,3,3,3
2CaUsAj4IGVbaEVAAzikk9Y8E9RSzg1uK/yeGlJT1Fw=,22,35.0,female,3,1,4
ycnKlFnnB42bDB0mxOyTDoZBOn7rIUVdxG+mPJ3dtO8=,1,,,7,2,4
+O3P7EHqbOTcF4sykXJaU2rKxyu5eJn4plUS83UyGPc=,14,27.0,,7,3,1
l/B5XZjvLLZQTdA9VTX4AM1j9bqP/2qW1QS48902L4U=,1,,,4,1,4
Gw44sbYWo7WX1lnzgUCtV/bjGe3KGimrb4sR7MoirVk=,1,,,13,1,4
RU+dQCizOYGsj8MIjhrTjfC5VjVe0O4tRFma8nEqff8=,1,26.0,female,3,2,4
rCgCCOj0Zi9fswAF8OxE3ONZRVyS6Srw/9cHFV0dGLo=,5,26.0,male,7,2,3
EskST7BJj8Kis9iTDhxYQmwyTV5HSEdf8Dc1/9Lynyo=,13,16.0,male,3,3,1
tvqCKLgZZmy8STDkhByE5Ldgw4LFK25H2uqNU8hAfT4=,1,,,7,3,1
ipWu165Vym8kZVmUyfy268IhK3UwF0LU5XtXuAYlxkA=,13,29.0,male,7,3,4
v32HBOCdDTb/rqZsrd2wtEKO3IyujGgL8DaZh6fDNLQ=,1,,,9,3,2
2mhB5+AnGTdmqoHuqynfm8pFh32nnzHa8p1WqRJFCVU=,1,,,7,3,3
gpVcjQsdDL+ZtcX/Z+DzHFmyjIiEbwzL8vhUP4k1IaY=,1,,,7,3,1
HsZJpsi03CAhYhz5fkv2swKF/d3EGUJwVofMnvjR+BI=,22,28.0,female,3,3,2
2SLhi6O1CeoOrG45yWmGat4zonMsdwibwGJFhMk1ZGA=,13,34.0,,9,3,2
zSiqB8sBI2cQzTIETCAp5GfpGIz06KmbjLMCh7/y3VE=,22,32.0,male,7,3,4
H7b3OxetWN4o5vYnG1C54JqbNHVpR0qYipRRBxuTQ1c=,4,33.0,male,9,3,4
xgEef+luYC9fJGX7GmWUvfsEwRH2OtxlB+D7MUtDoog=,15,,female,4,1,1
ZSPa3X0EbHngfBRPr6YSxQA3rQDlJmdW/9w3Oyo7z2Q=,1,,,4,2,1
8jUaOqGVfYHCEp0l7YkkRa77SmNJjHmHjtA5Fcy3tP8=,1,,,4,3,1
4Y5XcuI0Y3Xmf1Hu0UxE1sCBs4+6GBFPU2TaWPKPZk4=,1,,,7,3,3
cLxLeR+6Qobl20ql3BsGC8ThOSF9B8AJhwkdETDGjOY=,1,,,4,2,4
LZjqFj4TwHsByrOSyjUp9l/B9WOF34HGX0Hx7uiQ5xQ=,18,28.0,male,9,1,4
lDOBP9zAAdwMmXaJaUi7sPCdUGZusWBgi1hrcU8ywaA=,15,16.0,female,4,1,3
CwpfHl7Uh6RVcag6BKkvwMNtAJvb7LsNBY4eUYFw9hM=,4,27.0,female,4,3,1
jcGu43jPCdSynGgWB0dd6Wq/6DV/aA97jBnSXDXFzfU=,17,41.0,male,3,2,3
GJawORTbVoSBgz/OEH6lnJim1YJNud4DXLDkoL1g4HE=,13,39.0,female,7,1,2
fYZS3wBT/FwmfttBcdtM7V+X6JDQ04FAYTzHnjJxMjg=,22,31.0,male,9,3,4
R9k/oaNZdjRNRKDtbOysrkwWITT86hG+3qfEffxKF6Y=,17,39.0,male,3,3,4
OTKO8Ix2en/UHY1poPIUOsqD/fF/tFfmgMHUat0Jh+A=,1,,,4,1,4
IfZXVCMWqGWPDv1qxbHPSKJ8oryc24beh3kIRPb07eg=,1,,,7,1,4
PS2fQAk/4F/oPi/ptIkBPTRfQYN0t9EL99u7dADb+z8=,5,35.0,male,9,1,2
LDfWw8Ms9Zc8Nd2wBf9wOLvurJhUAthM15zzmSJCL00=,13,28.0,male,3,2,4
VX0GT96q5cXStPjBzs3w2FHljCusJFGHgOafZ/bcODU=,1,,,7,2,4
mfiTc8wg2Y7uMehl24nrdLINBsa0SDNCZQxpeJ5Fnmk=,15,17.0,female,7,1,1
hv2dlL2GtLholrw5cplIW10JYfytxyb0ESiOnt3eoFY=,1,,,7,3,3
j045w8za+AaTZV3fCcodukc+saSlc1NIPvyS5+qWbr8=,4,27.0,male,9,3,3
gAX+00Jk8HWUTfzTO54yqNMBX4HGef7ssCY5emq1a6w=,1,,,7,2,4
ZrbWkCxMjRRDCTI9K7ZNG6fUZ9NikckM1TpNgmiT5bg=,1,,,7,1,1
BoSmIvbpfP1CsmyoJi6qEpeYe9kvgi4QPT4dDX5Xezg=,1,,,7,3,1
HrK3bz7nQ01Nj04E8RmISzxlpTGdiQwfSuhnFZ92Qk0=,4,25.0,female,4,1,2
EXR88PQNj7iuH2Fv87imMtnHoN3TTJVv4aB6sbhwxCY=,1,,,7,3,4
iu9f+fE3vhPcTkUAxRBaIgDOPnBP/8rc2m+TFFr8BQw=,1,,,7,3,4
xV1TddfYdIU1f0MNR/mPS72ZJWT8XXd4G8JQyZrK8mo=,1,,,7,1,4
oVhBqjj/0df3l/A7E79XvOZqQrGYyt1zGmGg1Wi0pcc=,1,17.0,,3,1,3
+P7pLyDmA0BHnoha1omMb2uBsmmHnt5OcrMjPFdINVY=,1,,,7,2,1
95WtSCKSp+i7GaCVzap3HsqTaYgx33XEMjODi2/3SGo=,5,31.0,male,9,3,1
Vq6ykCGxegUkp4AGEaVMCB1W31BHlqGw6lhoPN0oUGU=,13,18.0,male,4,2,1
s4yDywIq+bCIHm52chckn0g+plmjVmy3xWx4or9kDAk=,1,,,7,1,1
a3t1e5QwNEr0IcuXk+FqmGlyopGcM95wPFMDt6arU9U=,1,,,7,2,1
1t39z0ksrWB9peQwO5CYfeL/ABCO9HPLwBK9gcfu0gg=,22,23.0,male,7,2,4
S0YSLu3Ar/Fnt/5X3VusTCUf3hy+yBuw2I1Nml4XiaI=,1,,,7,2,3
PBnOq37Fg5EkvooKodYIcWYGXgQldNPPVdR3ext91To=,1,,,4,1,1
Gb30bbGiiuQGEcTL/9fWYLZrlgsd/UKV3cLVaIETtH4=,15,18.0,male,3,1,4
IOfbe3PQV7BUZE7fCFl9cYw+fvKkeXzvmArYf9cARks=,4,26.0,female,4,3,1
6M+agTx03CAMr/1f87Ho84Fn9RpHOA5DCTJaJ8bc9pw=,5,22.0,female,9,3,2
hkMqbv5uaxzY1+jCgoMQE3cN6ecbJcBES/h2DJA+NUU=,13,31.0,female,9,3,3
WFqMb5hQknRpB6xMLHlR5BogTUXcuGqTq5StZH4qJvo=,22,35.0,female,7,1,1
C2LRaGBzt+QX+xQsJlHhhmOMWVysXJSVL65W4A1WKpg=,9,32.0,female,3,1,1
HndBEiUaFsUe2lWp43r5xjCMIKP4rxXyKEG1zlqxl/0=,1,,,7,2,1
vG/isM6W5OSRsphlM82dNbHJMRCFZq8TQFXiaefjf50=,1,,,7,3,1
E2BfyHe6wkelSZ4zTf1OcqSFar1anult2lEbZXQklOU=,11,,,9,2,4
iN6cNbY3NK4cggEDze/eAtQj16LJq0NESaN/WXA3Hqw=,1,,,9,1,4
